字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
性价比,价格,0.724,挺不错的住的很满意价格实惠房间宽敞,0.999607,0.000393186,0.999126,2
性价比,价格,0.724,挺不错的住的很满意价格实惠房间宽敞,0.999607,0.000393186,0.999126,2
性价比,实惠,0.954,住的很满意价格实惠房间宽敞,0.999699,0.00030109,0.999331,2
性价比,实惠,0.954,挺不错的住的很满意价格实惠房间宽敞,0.999607,0.000393186,0.999126,2
性价比,实惠,0.954,挺不错的住的很满意价格实惠房间宽敞,0.999607,0.000393187,0.999126,2
性价比,实惠,0.954,挺不错的住的很满意价格实惠房间宽敞,0.999607,0.000393186,0.999126,2
性价比,价格,0.724,住的很满意价格实惠房间宽敞,0.999699,0.00030109,0.999331,2
性价比,价格,0.724,挺不错的住的很满意价格实惠房间宽敞,0.999607,0.000393186,0.999126,2
性价比,价格,0.724,挺不错的住的很满意价格实惠房间宽敞,0.999607,0.000393186,0.999126,2
性价比,价格,0.724,挺不错的住的很满意价格实惠房间宽敞,0.999607,0.000393186,0.999126,2
性价比,实惠,0.954,住的很满意价格实惠房间宽敞,0.999699,0.00030109,0.999331,2
性价比,实惠,0.954,挺不错的住的很满意价格实惠房间宽敞,0.999607,0.000393186,0.999126,2
性价比,实惠,0.954,挺不错的住的很满意价格实惠房间宽敞,0.999607,0.000393187,0.999126,2
性价比,实惠,0.954,挺不错的住的很满意价格实惠房间宽敞,0.999607,0.000393186,0.999126,2
性价比,价格,0.724,住的很满意价格实惠房间宽敞,0.999699,0.00030109,0.999331,2
性价比,价格,0.724,挺不错的住的很满意价格实惠房间宽敞,0.999607,0.000393187,0.999126,2
性价比,价格,0.724,挺不错的住的很满意价格实惠房间宽敞,0.999607,0.000393186,0.999126,2
性价比,价格,0.724,挺不错的住的很满意价格实惠房间宽敞,0.999607,0.000393186,0.999126,2
性价比,实惠,0.954,住的很满意价格实惠房间宽敞,0.999699,0.00030109,0.999331,2
性价比,实惠,0.954,挺不错的住的很满意价格实惠房间宽敞,0.999607,0.000393186,0.999126,2
性价比,实惠,0.954,挺不错的住的很满意价格实惠房间宽敞,0.999607,0.000393186,0.999126,2
性价比,实惠,0.954,挺不错的住的很满意价格实惠房间宽敞,0.999607,0.000393186,0.999126,2
性价比,价格,0.724,住的很满意价格实惠房间宽敞,0.999699,0.00030109,0.999331,2
性价比,价格,0.724,挺不错的住的很满意价格实惠房间宽敞,0.999607,0.000393186,0.999126,2
性价比,价格,0.724,挺不错的住的很满意价格实惠房间宽敞,0.999607,0.000393187,0.999126,2
性价比,价格,0.724,挺不错的住的很满意价格实惠房间宽敞,0.999607,0.000393186,0.999126,2
性价比,实惠,0.954,住的很满意价格实惠房间宽敞,0.999699,0.00030109,0.999331,2
性价比,实惠,0.954,挺不错的住的很满意价格实惠房间宽敞,0.999607,0.000393187,0.999126,2
性价比,实惠,0.954,挺不错的住的很满意价格实惠房间宽敞,0.999607,0.000393186,0.999126,2
性价比,实惠,0.954,挺不错的住的很满意价格实惠房间宽敞,0.999607,0.000393186,0.999126,2
性价比,套票,0.634,买的套票一下午能逛一个点就够你走的了,0.968691,0.0313094,0.930424,2
性价比,免费,0.624,中山陵免费但需要预约,0.99569,0.00431054,0.990421,2
环境和景观,环境,0.621,环境不错,0.989503,0.0104973,0.976673,2
文化和历史价值,历史,0.647,铭记历史,0.999512,0.000487786,0.998916,2
环境和景观,环境,0.621,环境不错,0.989503,0.0104973,0.976673,2
性价比,价格,0.724,挺好的房间宽敞价格实惠住的很踏实满意的一次入住挺好的房间宽敞价格实惠住的很踏实满意的一次入住挺好的房间宽敞价格实惠住的很踏实满意的一次入住,0.999982,1.84191e-05,0.999959,2
性价比,实惠,0.954,挺好的房间宽敞价格实惠住的很踏实满意的一次入住挺好的房间宽敞价格实惠住的很踏实满意的一次入住挺好的房间宽敞价格实惠住的很踏实满意的一次入住,0.999982,1.84191e-05,0.999959,2
性价比,价格,0.724,挺好的房间宽敞价格实惠住的很踏实满意的一次入住挺好的房间宽敞价格实惠住的很踏实满意的一次入住挺好的房间宽敞价格实惠住的很踏实满意的一次入住,0.999982,1.84191e-05,0.999959,2
性价比,实惠,0.954,挺好的房间宽敞价格实惠住的很踏实满意的一次入住挺好的房间宽敞价格实惠住的很踏实满意的一次入住挺好的房间宽敞价格实惠住的很踏实满意的一次入住,0.999982,1.84191e-05,0.999959,2
性价比,价格,0.724,挺好的房间宽敞价格实惠住的很踏实满意的一次入住挺好的房间宽敞价格实惠住的很踏实满意的一次入住挺好的房间宽敞价格实惠住的很踏实满意的一次入住,0.999982,1.84191e-05,0.999959,2
性价比,实惠,0.954,挺好的房间宽敞价格实惠住的很踏实满意的一次入住挺好的房间宽敞价格实惠住的很踏实满意的一次入住挺好的房间宽敞价格实惠住的很踏实满意的一次入住,0.999982,1.84191e-05,0.999959,2
环境和景观,环境,0.621,环境好,0.995576,0.00442413,0.990169,2
性价比,游玩,0.614,游玩过程非常满意,0.999836,0.000163846,0.999636,2
性价比,成片,0.609,成片的法国梧桐,0.995135,0.00486485,0.989189,2
环境和景观,自然景观,0.612,山上自然景观秀丽,0.979872,0.0201276,0.955272,2
环境和景观,人文景观,0.612,人文景观底蕴深厚,0.997677,0.00232322,0.994837,2
环境和景观,文物古迹,0.611,文物古迹有人文气息,0.995379,0.0046208,0.989732,2
环境和景观,人文,0.611,文物古迹有人文气息,0.995379,0.00462081,0.989732,2
环境和景观,名胜,0.615,江南名胜风景区,0.991173,0.00882714,0.980384,2
环境和景观,环境,0.621,环境超好,0.99963,0.000369681,0.999179,2
性价比,玩玩,0.634,孩子玩玩还可以,0.945917,0.0540834,0.879815,2
性价比,人比,0.664,人比鸽子多,0.658353,0.341647,0.240785,2
性价比,用车,0.676,答应了用车送游客下山,0.606896,0.393104,0.126437,2
设施和服务,服务,0.622,还要受景区部分服务人员的气,0.0236601,0.97634,0.947422,0
设施和服务,服务,0.622,总体服务还是不错的,0.990523,0.00947679,0.97894,2
设施和服务,服务,0.622,还要受景区部分服务人员的气,0.0236601,0.97634,0.947422,0
设施和服务,服务,0.622,总体服务还是不错的,0.990523,0.00947679,0.97894,2
性价比,性价比,1.0,性价比,0.998039,0.00196075,0.995643,2
性价比,性价比,1.0,性价比,0.998039,0.00196075,0.995643,2
性价比,玩,0.633,可以美美的玩上一整天,0.999954,4.64633e-05,0.999897,2
性价比,游玩,0.614,如果全部游玩结束需要一天时间,0.929543,0.070457,0.843429,2
性价比,免费,0.624,还有很多地方是免费开放的市民休闲区,0.973827,0.0261732,0.941837,2
文化和历史价值,休闲,0.558,还有很多地方是免费开放的市民休闲区,0.973827,0.0261732,0.941837,2
文化和历史价值,休闲,0.558,好多南京本地人在此休闲,0.971255,0.0287453,0.936122,2
文化和历史价值,休闲,0.558,喂喂鸽子比较休闲,0.792647,0.207353,0.539216,2
文化和历史价值,休闲,0.558,还有很多地方是免费开放的市民休闲区,0.973827,0.0261732,0.941837,2
文化和历史价值,休闲,0.558,好多南京本地人在此休闲,0.971255,0.0287453,0.936122,2
文化和历史价值,休闲,0.558,喂喂鸽子比较休闲,0.792647,0.207353,0.539215,2
性价比,科技,0.863,只能用科技手段参观,0.101184,0.898816,0.775146,0
文化和历史价值,休闲,0.558,还有很多地方是免费开放的市民休闲区,0.973827,0.0261732,0.941837,2
文化和历史价值,休闲,0.558,好多南京本地人在此休闲,0.971255,0.0287453,0.936122,2
文化和历史价值,休闲,0.558,喂喂鸽子比较休闲,0.792647,0.207353,0.539215,2
性价比,玩,0.633,一天时间可以玩下来,0.992282,0.00771758,0.98285,2
性价比,游玩,0.614,比较适合人少的时候游玩,0.990878,0.00912206,0.979729,2
环境和景观,名胜,0.615,名胜,0.99731,0.00268985,0.994022,2
性价比,趣味性,0.726,但缺少一些趣味性,0.021944,0.978056,0.951236,0
性价比,套票,0.634,套票确实比单买便宜,0.98006,0.0199399,0.955689,2
性价比,便宜,0.689,套票确实比单买便宜,0.98006,0.0199399,0.955689,2
性价比,便宜,0.689,便宜实惠,0.996001,0.00399923,0.991113,2
性价比,优惠,0.682,给学生的优惠力度也大,0.985448,0.0145518,0.967663,2
性价比,便宜,0.689,套票确实比单买便宜,0.98006,0.0199399,0.955689,2
性价比,便宜,0.689,便宜实惠,0.996001,0.00399923,0.991113,2
性价比,实惠,0.954,便宜实惠,0.996001,0.00399923,0.991113,2
性价比,套票,0.634,我们在景区大门口买了两张套票,0.982112,0.0178881,0.960249,2
文化和历史价值,历史,0.647,在车上也会讲解一些景区历史,0.991757,0.00824335,0.981682,2
性价比,玩,0.633,总体玩的很开心,0.999862,0.000138404,0.999692,2
性价比,玩儿,0.627,夏天来玩儿很热,0.914143,0.085857,0.809207,2
文化和历史价值,历史,0.647,各个景点都很有历史文化底蕴,0.998792,0.0012078,0.997316,2
环境和景观,文化底蕴,0.619,各个景点都很有历史文化底蕴,0.998792,0.0012078,0.997316,2
性价比,免费,0.624,行前预约中山陵免费参考,0.994506,0.00549359,0.987792,2
性价比,套票,0.634,买的是套票,0.965427,0.0345731,0.923171,2
性价比,套票,0.634,如果买的是套票,0.760164,0.239836,0.46703,2
性价比,接受,0.908,大道绿树掩映大热天的也还能接受,0.964884,0.035116,0.921965,2
性价比,这位,0.853,了解了这位集美貌智慧胆识一身的不凡女子到生平,0.99587,0.00412957,0.990823,2
性价比,套票,0.634,买的是套票,0.965427,0.0345731,0.923171,2
性价比,套票,0.634,如果买的是套票,0.760164,0.239836,0.46703,2
性价比,玩,0.633,玩了美龄宫,0.970247,0.0297527,0.933883,2
性价比,趣味性,0.726,中山陵趣味性一般,0.0863632,0.913637,0.808082,0
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
环境和景观,环境,0.621,环境也不错,0.999346,0.000654405,0.998546,2
设施和服务,服务态度,0.621,服务态度很差,0.000809955,0.99919,0.9982,0
性价比,服务态度,0.573,服务态度很差,0.000809955,0.99919,0.9982,0
环境和景观,环境,0.621,环境也还可以,0.966516,0.033484,0.925591,2
性价比,玩上,0.607,整个领取玩上两天也不为过,0.814824,0.185176,0.588499,2
环境和景观,环境优美,0.622,环境优美,0.999537,0.00046279,0.998972,2
性价比,玩,0.633,非常适合假期周末去玩,0.999955,4.45817e-05,0.999901,2
环境和景观,环境优美,0.622,环境优美,0.999537,0.00046279,0.998972,2
设施和服务,服务态度,0.621,并且景区服务态度非常好,0.998106,0.00189426,0.99579,2
性价比,服务态度,0.573,并且景区服务态度非常好,0.998106,0.00189426,0.99579,2
性价比,机位,0.858,换乘机位方便,0.986414,0.0135864,0.969808,2
设施和服务,维修,0.642,音乐台维修,0.928423,0.0715766,0.840941,2
性价比,免费,0.624,但是大部分都是免费的,0.969658,0.0303423,0.932573,2
性价比,性价比,1.0,因此还是性价比非常高的,0.999765,0.000234826,0.999478,2
性价比,票价,0.677,不值这个票价,0.00025244,0.999748,0.999439,0
性价比,游玩,0.614,游玩路线推荐先去美龄宫,0.993079,0.00692134,0.984619,2
环境和景观,人文景观,0.612,人文景观众多,0.98302,0.0169801,0.962266,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,游玩,0.614,我先坐到中山陵游玩后去音乐台,0.990227,0.00977318,0.978282,2
性价比,玩,0.633,一天玩下来,0.987887,0.0121133,0.973082,2
性价比,游玩,0.614,分了2天游玩,0.990309,0.0096906,0.978465,2
性价比,游玩,0.614,也是一个非常值得游玩的地方,0.999901,9.88257e-05,0.99978,2
文化和历史价值,历史,0.647,明孝陵黄陵和灵谷寺都很有历史底蕴,0.99993,6.98663e-05,0.999845,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,感受,0.66,一年四季都那么能让人感受它的安静和内敛,0.999744,0.000255662,0.999432,2
设施和服务,热心,0.623,工作人员也很热心,0.99944,0.000559729,0.998756,2
性价比,便宜,0.689,便宜,0.984035,0.0159652,0.964522,2
文化和历史价值,历史,0.647,还很有历史文化价值,0.996358,0.00364216,0.991906,2
性价比,价值,0.748,还很有历史文化价值,0.996358,0.00364216,0.991906,2
环境和景观,环境,0.621,但是当古建筑视觉感官之美与绿意盎然的周遭环境搭配,0.993411,0.00658927,0.985357,2
性价比,成就,0.684,代表了明初建筑和石刻艺术的最高成就,0.994767,0.00523346,0.98837,2
文化和历史价值,发展史,0.647,在中国帝陵发展史上有着特殊的地位,0.987213,0.0127874,0.971584,2
性价比,半价,0.638,周五还半价体验不错,0.997327,0.0026727,0.994061,2
性价比,套票,0.634,景区内套票是100元,0.91222,0.0877797,0.804934,2
性价比,优惠,0.682,携程要优惠些,0.948061,0.0519391,0.88458,2
性价比,感受,0.66,能更深刻感受古代的历史及设计思维,0.998897,0.0011033,0.997548,2
文化和历史价值,历史,0.647,个人感觉明孝陵历史感很浓重,0.995831,0.00416889,0.990736,2
文化和历史价值,历史,0.647,能更深刻感受古代的历史及设计思维,0.998897,0.0011033,0.997548,2
文化和历史价值,历史,0.647,美玲馆再现历史,0.993553,0.0064468,0.985674,2
性价比,免费,0.624,免费进入,0.988571,0.0114295,0.974601,2
文化和历史价值,休闲,0.558,很适合休闲歇息,0.999867,0.00013283,0.999705,2
文化和历史价值,历史,0.647,个人感觉明孝陵历史感很浓重,0.995831,0.00416889,0.990736,2
文化和历史价值,历史,0.647,能更深刻感受古代的历史及设计思维,0.998897,0.0011033,0.997548,2
文化和历史价值,历史,0.647,美玲馆再现历史,0.993553,0.0064468,0.985674,2
设施和服务,爱心,0.628,爱心,0.999629,0.000370816,0.999176,2
性价比,玩,0.633,和朋友一起去玩的,0.99678,0.00322031,0.992844,2
性价比,玩,0.633,有趣好玩,0.999932,6.75351e-05,0.99985,2
性价比,玩,0.633,玩的非常非常非常开心,0.999978,2.24316e-05,0.99995,2
性价比,玩,0.633,走的有点累总体来说很好玩,0.999851,0.000149396,0.999668,2
性价比,性价比,1.0,总体来说性价比高,0.999793,0.000207058,0.99954,2
性价比,玩,0.633,和朋友一起去玩的,0.99678,0.0032203,0.992844,2
性价比,玩,0.633,有趣好玩,0.999932,6.7535e-05,0.99985,2
性价比,玩,0.633,玩的非常非常非常开心,0.999978,2.24316e-05,0.99995,2
性价比,玩,0.633,走的有点累总体来说很好玩,0.999851,0.000149396,0.999668,2
性价比,免费,0.624,参观免费需要预约,0.997427,0.00257281,0.994283,2
文化和历史价值,历史,0.647,灵谷景区转转学习历史还可以,0.904727,0.0952732,0.788282,2
性价比,趣味性,0.726,趣味性一般,0.0111792,0.988821,0.975157,0
环境和景观,环境优美,0.622,环境优美,0.999537,0.00046279,0.998972,2
性价比,游玩,0.614,蒲导根据我们游玩的地点,0.964529,0.0354711,0.921175,2
性价比,玩,0.633,蒲导根据我们游玩的地点,0.964529,0.0354711,0.921175,2
性价比,玩,0.633,优先推荐了周五来钟山风景区玩,0.995773,0.00422709,0.990607,2
性价比,半价,0.638,半价,0.942994,0.0570062,0.87332,2
性价比,半价,0.638,我爸是半价的半价,0.895974,0.104026,0.768831,2
性价比,半价,0.638,半价,0.942994,0.0570062,0.87332,2
性价比,半价,0.638,我爸是半价的半价,0.895974,0.104026,0.768831,2
性价比,半价,0.638,半价,0.942994,0.0570062,0.87332,2
性价比,半价,0.638,我爸是半价的半价,0.895974,0.104026,0.768831,2
性价比,性价比,1.0,性价比超值,0.999913,8.73728e-05,0.999806,2
环境和景观,环境,0.621,当然环境更好,0.976679,0.0233212,0.948175,2
性价比,套票,0.634,套票很好玩,0.999896,0.000103744,0.999769,2
