字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
性价比,成人,0.622,成人的讲解还不如借儿童讲解器因为儿童的讲解多,0.0104165,0.989583,0.976852,0
性价比,成人,0.622,成人的话真的没必要花20块还有点不灵,0.00115888,0.998841,0.997425,0
性价比,成人,0.622,然后个人认为成人的话借智慧讲解20元不值,0.0362845,0.963716,0.919368,0
性价比,成人,0.622,成人的讲解还不如借儿童讲解器因为儿童的讲解多,0.0104165,0.989583,0.976852,0
性价比,成人,0.622,成人的话真的没必要花20块还有点不灵,0.00115888,0.998841,0.997425,0
性价比,游玩,0.614,游玩时间大约是2到3小时,0.959946,0.0400538,0.910991,2
文化和历史价值,历史,0.647,历史也较为悠久,0.98793,0.0120701,0.973177,2
性价比,免费,0.624,开始免费开放,0.978377,0.0216235,0.951948,2
文化和历史价值,历史,0.647,历史也较为悠久,0.98793,0.0120701,0.973177,2
性价比,免费,0.624,重修后的南京博物院免费对外开放,0.985872,0.0141281,0.968604,2
性价比,免费,0.624,现在的建筑是在历经四年的扩建重修后对外免费开放,0.971174,0.0288261,0.935942,2
性价比,免费,0.624,而且南博2013年扩建后重新对外免费开放,0.966057,0.0339428,0.924572,2
性价比,免费,0.624,入馆免费,0.959356,0.0406444,0.909679,2
环境和景观,环境,0.621,环境还是可以的,0.876106,0.123894,0.72468,2
文化和历史价值,历史,0.647,南京历史文化的见证,0.999104,0.000896166,0.998009,2
文化和历史价值,文创,0.557,也买过这个馆开发的文创物品,0.912096,0.0879043,0.804657,2
性价比,游玩,0.614,值得大家去游玩,0.999212,0.000788457,0.998248,2
性价比,性价比,1.0,性价比,0.998039,0.00196075,0.995643,2
性价比,免费,0.624,免费,0.990912,0.00908826,0.979804,2
性价比,免费,0.624,免费开放供游客游览,0.9783,0.0216998,0.951778,2
性价比,免费,0.624,南京博物院在网上预约免费,0.990017,0.00998332,0.977815,2
设施和服务,服务,0.622,"
服务热情",0.964619,0.0353807,0.921376,2
环境和景观,环境,0.621,这边的环境格局都很大气的感觉,0.998667,0.00133312,0.997038,2
环境和景观,布局合理,0.625,园内的布局合理,0.985557,0.0144434,0.967903,2
环境和景观,布局合理,0.625,"下雨天还在排长队进馆
布局合理",0.896465,0.103535,0.769922,2
文化和历史价值,历史,0.647,"展品丰富
最多人打卡的是盖章的地方
推荐必须去的是历史馆和艺术馆",0.996733,0.00326696,0.99274,2
文化和历史价值,历史,0.647,观之了解历史,0.999153,0.000846622,0.998118,2
环境和景观,环境,0.621,室内空调环境,0.908665,0.0913347,0.797034,2
性价比,堪称,0.659,堪称全国之最,0.991006,0.00899389,0.980013,2
文化和历史价值,历史,0.647,一般是指中国历史上三国至南北朝的南方的六个朝代,0.878997,0.121003,0.731103,2
性价比,用于,0.627,以及用于世家大族陪葬的陶瓷,0.903027,0.0969733,0.784504,2
文化和历史价值,历史,0.647,包括历史馆,0.991192,0.00880766,0.980427,2
性价比,用品,0.634,祭祀用品,0.964904,0.0350961,0.922009,2
文化和历史价值,历史,0.647,由历史馆,0.988975,0.0110247,0.975501,2
文化和历史价值,历史,0.647,也有着历史发掘,0.995519,0.00448055,0.990043,2
性价比,用途,0.67,不仅是参观用途,0.9742,0.0258003,0.942666,2
文化和历史价值,历史,0.647,由历史馆,0.988975,0.0110247,0.975501,2
文化和历史价值,历史,0.647,也有着历史发掘,0.995519,0.00448055,0.990043,2
性价比,形式,0.664,博物馆实行的免票形式,0.943857,0.0561431,0.875238,2
文化和历史价值,历史,0.647,这个馆的历史也较为悠久,0.924265,0.0757347,0.831701,2
性价比,免费,0.624,南京博物院就一直免费对外开放的,0.997053,0.00294666,0.993452,2
文化和历史价值,历史,0.647,在这片历史的天空下,0.444833,0.555167,0.0114822,0
性价比,免费,0.624,免费,0.990912,0.00908826,0.979804,2
性价比,使用费,0.636,30元一次性使用费,0.645491,0.354509,0.212201,2
环境和景观,环境优美,0.622,环境优美,0.999537,0.00046279,0.998972,2
性价比,趣味性,0.726,趣味性强,0.998274,0.001726,0.996164,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,性价比,1.0,性价比,0.998039,0.00196075,0.995643,2
性价比,玩,0.633,去南京玩的时候顺便去了一趟,0.990171,0.00982922,0.978157,2
性价比,性价比,1.0,性价比,0.998039,0.00196075,0.995643,2
文化和历史价值,历史,0.647,历史文化悠久,0.994705,0.00529498,0.988233,2
文化和历史价值,历史,0.647,一院六馆即历史馆,0.963136,0.0368638,0.91808,2
性价比,免费,0.624,现在免费对公众开放,0.95797,0.0420301,0.9066,2
性价比,感受,0.66,感受民国风情,0.999774,0.000226485,0.999497,2
性价比,玩,0.633,全部玩一遍需要整整一天,0.921494,0.0785062,0.825542,2
性价比,趣味性,0.726,趣味性强,0.998274,0.001726,0.996164,2
性价比,时代性,0.705,时代性兼具,0.988468,0.0115325,0.974372,2
性价比,性,0.692,趣味性强,0.998274,0.001726,0.996164,2
性价比,性,0.692,历史性,0.991729,0.00827104,0.98162,2
性价比,性,0.692,时代性兼具,0.988468,0.0115325,0.974372,2
性价比,性,0.692,数字性,0.955326,0.0446744,0.900724,2
性价比,性,0.692,超越性并存,0.976022,0.0239777,0.946716,2
性价比,性,0.692,性价比超高,0.999914,8.5547e-05,0.99981,2
性价比,超越性,0.668,超越性并存,0.976022,0.0239777,0.946716,2
性价比,性价比,1.0,性价比超高,0.999914,8.5547e-05,0.99981,2
性价比,成立,0.585,民国成立后,0.966743,0.0332569,0.926096,2
性价比,感受到,0.6,亦能感受到曾经的历史沧桑,0.999701,0.000298764,0.999336,2
文化和历史价值,历史,0.647,亦能感受到曾经的历史沧桑,0.999701,0.000298764,0.999336,2
文化和历史价值,历史,0.647,还针对藏品讲一讲历史故事或者对应的诗词歌赋,0.362302,0.637698,0.194884,0
性价比,有价值,0.652,很有价值,0.999827,0.000172612,0.999616,2
文化和历史价值,历史,0.647,由历史馆,0.988975,0.0110247,0.975501,2
文化和历史价值,历史,0.647,历史馆陈列着从远古到明清按时代顺序排列的文物,0.988775,0.0112255,0.975055,2
文化和历史价值,历史,0.647,进入历史馆后,0.966239,0.0337612,0.924975,2
文化和历史价值,历史,0.647,只参观了历史馆,0.969849,0.0301513,0.932997,2
文化和历史价值,历史,0.647,由历史馆,0.988975,0.0110247,0.975501,2
文化和历史价值,历史,0.647,历史馆陈列着从远古到明清按时代顺序排列的文物,0.988775,0.0112255,0.975055,2
文化和历史价值,历史,0.647,进入历史馆后,0.966239,0.0337612,0.924975,2
文化和历史价值,历史,0.647,只参观了历史馆,0.969849,0.0301513,0.932997,2
性价比,时用,0.589,南北朝时用一块块砖砌成的墙,0.201131,0.798869,0.553041,0
性价比,砌成,0.615,南北朝时用一块块砖砌成的墙,0.201131,0.798869,0.553041,0
文化和历史价值,历史,0.647,由历史馆,0.988975,0.0110247,0.975501,2
文化和历史价值,历史,0.647,历史馆陈列着从远古到明清按时代顺序排列的文物,0.988775,0.0112255,0.975055,2
文化和历史价值,历史,0.647,进入历史馆后,0.966239,0.0337612,0.924975,2
文化和历史价值,历史,0.647,只参观了历史馆,0.969849,0.0301513,0.932997,2
文化和历史价值,历史,0.647,由历史馆,0.988975,0.0110247,0.975501,2
文化和历史价值,历史,0.647,历史馆陈列着从远古到明清按时代顺序排列的文物,0.988775,0.0112255,0.975055,2
文化和历史价值,历史,0.647,进入历史馆后,0.966239,0.0337612,0.924975,2
文化和历史价值,历史,0.647,只参观了历史馆,0.969849,0.0301513,0.932997,2
性价比,游玩,0.614,今天游玩的非常开心,0.999859,0.000140819,0.999687,2
设施和服务,服务,0.622,服务非常好,0.99878,0.00122027,0.997288,2
文化和历史价值,历史,0.647,有历史馆,0.987603,0.0123973,0.97245,2
文化和历史价值,历史,0.647,了解江南历史文化特别有帮助,0.999083,0.000916975,0.997962,2
环境和景观,文化底蕴,0.619,文化底蕴丰厚,0.999221,0.000778658,0.99827,2
性价比,个性,0.696,尤其是个性各异,0.963805,0.0361945,0.919568,2
文化和历史价值,历史,0.647,我个人比较喜欢历史馆和雨花石馆,0.982706,0.0172935,0.96157,2
文化和历史价值,历史,0.647,了解了解下历史挺好的,0.99948,0.000519823,0.998845,2
性价比,免费,0.624,免费,0.990912,0.00908826,0.979804,2
文化和历史价值,历史,0.647,参观历史之后大开眼界,0.997925,0.00207472,0.99539,2
文化和历史价值,历史,0.647,到近现代历史藏品,0.987139,0.0128606,0.971421,2
文化和历史价值,历史,0.647,展柜内跨越千年历史的诸多文物,0.98721,0.0127901,0.971577,2
文化和历史价值,历史,0.647,重点推荐：历史馆,0.997382,0.00261783,0.994182,2
文化和历史价值,历史,0.647,划分为历史馆,0.967027,0.032973,0.926727,2
文化和历史价值,历史,0.647,现场有历史馆,0.985398,0.0146021,0.967551,2
文化和历史价值,历史,0.647,历史馆入口处,0.897518,0.102482,0.772262,2
性价比,用品,0.634,从皇家传世珍宝到墓地陪葬用品,0.98489,0.0151095,0.966423,2
文化和历史价值,历史,0.647,到近现代历史藏品,0.987139,0.0128606,0.971421,2
文化和历史价值,历史,0.647,展柜内跨越千年历史的诸多文物,0.98721,0.0127901,0.971577,2
文化和历史价值,历史,0.647,重点推荐：历史馆,0.997382,0.00261783,0.994182,2
文化和历史价值,历史,0.647,划分为历史馆,0.967027,0.032973,0.926727,2
文化和历史价值,历史,0.647,现场有历史馆,0.985398,0.0146021,0.967551,2
文化和历史价值,历史,0.647,历史馆入口处,0.897518,0.102482,0.772262,2
性价比,速度,0.705,按照正常的看展速度,0.871449,0.128551,0.714332,2
文化和历史价值,历史,0.647,到近现代历史藏品,0.987139,0.0128606,0.971421,2
文化和历史价值,历史,0.647,展柜内跨越千年历史的诸多文物,0.98721,0.0127901,0.971577,2
文化和历史价值,历史,0.647,重点推荐：历史馆,0.997382,0.00261783,0.994182,2
文化和历史价值,历史,0.647,划分为历史馆,0.967027,0.032973,0.926727,2
文化和历史价值,历史,0.647,现场有历史馆,0.985398,0.0146021,0.967551,2
文化和历史价值,历史,0.647,历史馆入口处,0.897518,0.102482,0.772262,2
文化和历史价值,历史,0.647,到近现代历史藏品,0.987139,0.0128606,0.971421,2
文化和历史价值,历史,0.647,展柜内跨越千年历史的诸多文物,0.98721,0.0127901,0.971577,2
文化和历史价值,历史,0.647,重点推荐：历史馆,0.997382,0.00261783,0.994182,2
文化和历史价值,历史,0.647,划分为历史馆,0.967027,0.032973,0.926727,2
文化和历史价值,历史,0.647,现场有历史馆,0.985398,0.0146021,0.967551,2
文化和历史价值,历史,0.647,历史馆入口处,0.897518,0.102482,0.772262,2
性价比,免费,0.624,入馆免费,0.959356,0.0406444,0.909679,2
文化和历史价值,历史,0.647,到近现代历史藏品,0.987139,0.0128606,0.971421,2
文化和历史价值,历史,0.647,展柜内跨越千年历史的诸多文物,0.98721,0.0127901,0.971577,2
文化和历史价值,历史,0.647,重点推荐：历史馆,0.997382,0.00261783,0.994182,2
文化和历史价值,历史,0.647,划分为历史馆,0.967027,0.032973,0.926727,2
文化和历史价值,历史,0.647,现场有历史馆,0.985398,0.0146021,0.967551,2
文化和历史价值,历史,0.647,历史馆入口处,0.897518,0.102482,0.772262,2
设施和服务,服务中心,0.632,取票地点在服务中心,0.850109,0.149891,0.666908,2
文化和历史价值,历史,0.647,到近现代历史藏品,0.987139,0.0128606,0.971421,2
文化和历史价值,历史,0.647,展柜内跨越千年历史的诸多文物,0.98721,0.0127901,0.971577,2
文化和历史价值,历史,0.647,重点推荐：历史馆,0.997382,0.00261783,0.994182,2
文化和历史价值,历史,0.647,划分为历史馆,0.967027,0.032973,0.926727,2
文化和历史价值,历史,0.647,现场有历史馆,0.985398,0.0146021,0.967551,2
文化和历史价值,历史,0.647,历史馆入口处,0.897518,0.102482,0.772262,2
性价比,票价,0.677,票价30元,0.890581,0.109419,0.756847,2
性价比,代表性,0.577,展品非常具有代表性,0.995923,0.00407699,0.99094,2
性价比,观赏价值,0.628,江苏大云山汉墓非常具有观赏价值,0.992021,0.00797907,0.982269,2
文化和历史价值,历史,0.647,《我们的昨天——祖国的历史,0.999718,0.000282272,0.999373,2
性价比,免费,0.624,南京博物院是免费开放的,0.9917,0.00829955,0.981557,2
性价比,额度,0.669,只要额度没满,0.112394,0.887606,0.750236,0
设施和服务,旗袍,0.63,妹子们穿上旗袍去拍美美哒照片吧,0.999939,6.11251e-05,0.999864,2
性价比,免费,0.624,"大年初一闭馆
门票：免费",0.990296,0.00970412,0.978435,2
性价比,免费,0.624,临时特展可能不在免费范围,0.732599,0.267401,0.405776,2
性价比,免费,0.624,"大年初一闭馆
门票：免费",0.990296,0.00970412,0.978435,2
性价比,免费,0.624,临时特展可能不在免费范围,0.732599,0.267401,0.405776,2
性价比,游玩,0.614,"
预计游玩时间：4小时左右

实用tips
1",0.991767,0.00823342,0.981704,2
性价比,额度,0.669,只要额度没满,0.112394,0.887606,0.750236,0
性价比,综合性,0.645,同时也是一座综合性的博物院,0.989033,0.0109667,0.97563,2
文化和历史价值,历史,0.647,分别是历史馆,0.96558,0.0344203,0.92351,2
性价比,堪称,0.659,堪称珍品,0.998444,0.00155545,0.996543,2
文化和历史价值,历史,0.647,盛世修书是中国历史上独有的文化景观,0.990914,0.00908626,0.979808,2
环境和景观,文化景观,0.612,盛世修书是中国历史上独有的文化景观,0.990914,0.00908626,0.979808,2
性价比,车位,0.86,节假日车位比较紧张,0.985902,0.0140976,0.968672,2
性价比,比比,0.604,国宝级文物比比也是,0.991373,0.00862719,0.980828,2
设施和服务,商品,0.89,我今天重点说说他们的特色商品,0.879517,0.120483,0.73226,2
设施和服务,商品,0.89,其中有些商品是以为此生再也无缘得见的,0.0362052,0.963795,0.919544,0
设施和服务,商品,0.89,每一个商品都充满了我们对童年美好的回忆,0.999484,0.000515896,0.998854,2
性价比,玩过,0.613,玩过的,0.990779,0.00922121,0.979508,2
设施和服务,商品,0.89,我今天重点说说他们的特色商品,0.879517,0.120483,0.73226,2
设施和服务,商品,0.89,其中有些商品是以为此生再也无缘得见的,0.0362052,0.963795,0.919544,0
设施和服务,商品,0.89,每一个商品都充满了我们对童年美好的回忆,0.999484,0.000515896,0.998854,2
设施和服务,商品,0.89,我今天重点说说他们的特色商品,0.879517,0.120483,0.73226,2
设施和服务,商品,0.89,其中有些商品是以为此生再也无缘得见的,0.0362052,0.963795,0.919544,0
设施和服务,商品,0.89,每一个商品都充满了我们对童年美好的回忆,0.999484,0.000515896,0.998854,2
设施和服务,自助,0.635,在自助取票机上用身份证就能领取门票,0.984684,0.0153162,0.965964,2
性价比,租用,0.616,还可以租用讲解器,0.964316,0.0356841,0.920702,2
文化和历史价值,历史,0.647,自然拥有与之相匹配的丰富历史文物,0.999297,0.000702722,0.998438,2
文化和历史价值,历史,0.647,整个博物馆分为历史馆,0.942823,0.0571766,0.872941,2
文化和历史价值,历史,0.647,历史馆按照时间脉络展出了江苏地区从远古时期到近代各个时代的代表性文物,0.991629,0.00837093,0.981398,2
文化和历史价值,历史,0.647,自然拥有与之相匹配的丰富历史文物,0.999297,0.000702722,0.998438,2
文化和历史价值,历史,0.647,整个博物馆分为历史馆,0.942823,0.0571766,0.872941,2
