字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
性价比,接到,0.58,做了攻略打车到门口有免费的公交接驳车接到山下然后可以走上去或者花钱坐车上去吧我选择的走上去都是上坡还有点累的国庆去的人很多去了佛顶宫大榴莲拍照的人很多还有地下有个宫金碧辉煌的还去了个塔里楼梯道超级小又挤属于来了后悔那种一次就够了喜欢佛教文化的可以来看看,0.981612,0.0183883,0.959137,2
性价比,接驳,0.622,希望景区推出接驳大巴,0.986624,0.013376,0.970276,2
文化和历史价值,文创,0.557,还希望有更多的文创纪念品,0.966133,0.0338666,0.924741,2
性价比,游玩,0.614,班次又少～总体来说值得来参观游玩,0.973602,0.0263982,0.941337,2
环境和景观,环境,0.621,环境很不错,0.996991,0.00300863,0.993314,2
性价比,玩,0.633,周末来南京玩,0.996263,0.0037371,0.991695,2
性价比,感受,0.66,来感受了一场心灵层次的洗涤,0.999753,0.00024673,0.999452,2
性价比,票价,0.677,进去做小车票价10元路乘很短的,0.540958,0.459042,0.180839,1
设施和服务,服务态度,0.621,这不该是景区的服务态度,0.00130214,0.998698,0.997106,0
性价比,服务态度,0.573,这不该是景区的服务态度,0.00130214,0.998698,0.997106,0
性价比,用心,0.639,设计特别的用心,0.99933,0.000670489,0.99851,2
环境和景观,古迹,0.61,虽然不是古迹,0.314104,0.685896,0.301992,0
环境和景观,人文景观,0.612,人文景观和自然景观都值得深度体验,0.997732,0.00226789,0.99496,2
环境和景观,自然景观,0.612,人文景观和自然景观都值得深度体验,0.997732,0.00226789,0.99496,2
性价比,深度,0.666,人文景观和自然景观都值得深度体验,0.997732,0.00226789,0.99496,2
性价比,价格,0.724,价格不贵但是可以少走很多路,0.947586,0.0524144,0.883524,2
性价比,玩,0.633,要是自己走进去都没有力气玩了,0.106452,0.893548,0.763439,0
性价比,成功,0.623,成功打卡大榴莲,0.99336,0.00663969,0.985245,2
设施和服务,服务,0.622,到处都是浓烟味～而且有的工作服务人员好像不咋地,0.0066329,0.993367,0.98526,0
文化和历史价值,公园,0.555,除了公园顶上的景点有看头,0.73026,0.26974,0.400578,2
文化和历史价值,公园,0.555,下面都是人造公园,0.138398,0.861602,0.692448,0
文化和历史价值,公园,0.555,除了公园顶上的景点有看头,0.73026,0.26974,0.400578,2
文化和历史价值,公园,0.555,下面都是人造公园,0.138398,0.861602,0.692448,0
设施和服务,消费,0.62,到处都是消费的坑,0.000924842,0.999075,0.997945,0
性价比,票价,0.677,票价的话,0.692089,0.307911,0.315754,2
设施和服务,云,0.631,我去的时候云闪付有政府补贴减了20,0.938438,0.0615622,0.863195,2
文化和历史价值,公园,0.555,一开始进去的时候以为又是一个大的公园罢了,0.0820352,0.917965,0.817699,0
设施和服务,维修,0.642,上面在维修,0.351055,0.648945,0.219878,0
环境和景观,温度,0.635,温度适宜～,0.99298,0.00701961,0.984401,2
性价比,温度,0.69,温度适宜～,0.99298,0.00701961,0.984401,2
文化和历史价值,历史,0.647,建基于历史遗留矿坑之上,0.841241,0.158759,0.647203,2
性价比,机位,0.858,找到了小红书里同款机位,0.986028,0.0139724,0.96895,2
设施和服务,自助,0.635,没有自助购票机而且手机买票没有二维码,0.0488335,0.951167,0.891481,0
性价比,感受到,0.6,可以在这里感受到佛教的氛围,0.999313,0.000687096,0.998473,2
性价比,感受到,0.6,确实可以感受到,0.99778,0.00222,0.995067,2
文化和历史价值,历史,0.647,了解佛教的历史和文化,0.999179,0.000821095,0.998175,2
性价比,感受到,0.6,可以在这里感受到佛教的氛围,0.999313,0.000687096,0.998473,2
性价比,感受到,0.6,确实可以感受到,0.99778,0.00222,0.995067,2
环境和景观,新景观,0.617,再现当代建筑艺术新景观”,0.957201,0.0427987,0.904892,2
环境和景观,名胜,0.615,是金陵四大名胜之一,0.996052,0.00394786,0.991227,2
文化和历史价值,历史,0.647,还遗存了很多历史古迹,0.933801,0.0661989,0.852891,2
环境和景观,古迹,0.61,还遗存了很多历史古迹,0.933801,0.0661989,0.852891,2
性价比,游玩,0.614,建议游玩2,0.969462,0.0305384,0.932137,2
性价比,性价比,1.0,太偏远园内也要徒步走好久景点是不错但性价比不高,0.0744309,0.925569,0.834598,0
性价比,评价,0.682,"
提出建议和评价需要提供相应证明",0.377285,0.622715,0.161589,0
设施和服务,提供,0.621,"
提出建议和评价需要提供相应证明",0.377285,0.622715,0.16159,0
性价比,用心,0.639,真的用心了,0.596962,0.403038,0.104359,2
性价比,属性,0.704,把网红打卡属性和看佛教文化结合在一起,0.987333,0.0126671,0.971851,2
性价比,无比,0.621,整个地宫奢华无比,0.99986,0.000140289,0.999688,2
性价比,接驳,0.622,景区有接驳车可以直达佛顶宫,0.984928,0.015072,0.966507,2
性价比,便宜,0.689,因为门票也不便宜,0.759675,0.240325,0.465944,2
设施和服务,服务,0.622,里面的服务各方面都还是不错的,0.988811,0.0111892,0.975135,2
性价比,接驳,0.622,有10块钱的接驳车,0.53101,0.46899,0.379795,1
性价比,接驳,0.622,下山接驳车等的时间有点长,0.756343,0.243657,0.45854,2
环境和景观,景观,0.615,学景观的朋友强烈推荐的牛首山,0.998566,0.00143443,0.996812,2
环境和景观,景观,0.615,第一看到这么大的人造景观,0.736881,0.263119,0.415291,2
环境和景观,景观,0.615,还是整体的景观布局,0.894272,0.105728,0.76505,2
环境和景观,景观,0.615,学景观的朋友强烈推荐的牛首山,0.998566,0.00143443,0.996812,2
环境和景观,景观,0.615,第一看到这么大的人造景观,0.736881,0.263119,0.415291,2
环境和景观,景观,0.615,还是整体的景观布局,0.894272,0.105728,0.76505,2
环境和景观,景观,0.615,学景观的朋友强烈推荐的牛首山,0.998566,0.00143443,0.996812,2
环境和景观,景观,0.615,第一看到这么大的人造景观,0.736881,0.263119,0.415291,2
环境和景观,景观,0.615,还是整体的景观布局,0.894272,0.105728,0.76505,2
性价比,票价,0.677,但是一定是值得票价的,0.990303,0.00969747,0.97845,2
性价比,玩,0.633,很多藏佛适合带家中长辈来玩,0.998434,0.00156555,0.996521,2
文化和历史价值,公园,0.555,门票算是比较划算的100不到买的是公园年卡,0.981733,0.0182671,0.959406,2
文化和历史价值,文创,0.557,文创产品也非常有吸引力,0.999747,0.000253022,0.999438,2
性价比,吸引力,0.613,文创产品也非常有吸引力,0.999747,0.000253022,0.999438,2
性价比,用时,0.64,用时差不多30分钟左右,0.748999,0.251001,0.442219,2
性价比,便宜,0.689,冷知识**买票可以便宜两块,0.856205,0.143795,0.680455,2
性价比,玩,0.633,"阴雨天去的
弟弟一家从山东来找我玩
带着娃走几步就要奶抱抱好多地方不能去
体验真不错
坐车上山",0.995466,0.00453444,0.989923,2
环境和景观,夜景,0.619,傍晚还可以去金陵小镇逛夜景,0.940121,0.0598793,0.866935,2
性价比,游玩,0.614,我比赛给他们买了门票去游玩,0.993758,0.00624241,0.986128,2
性价比,技术,0.874,可惜拍照技术一般,0.158258,0.841742,0.648316,0
性价比,玩,0.633,没有都玩过一遍,0.459189,0.540811,0.183777,1
性价比,玩,0.633,全部玩透感觉也要花上一天的时间,0.937194,0.0628055,0.860432,2
性价比,玩透,0.622,全部玩透感觉也要花上一天的时间,0.937194,0.0628056,0.860432,2
性价比,玩儿,0.627,老人和孩子去玩儿也没问题,0.998092,0.0019075,0.995761,2
性价比,玩玩,0.634,可以一起去玩玩,0.999121,0.000879215,0.998046,2
性价比,价钱,0.733,好家伙地宫直接震惊我不愧是砸大价钱建的真的很震撼就是有点远没有直达的地铁之类的但是爬山不用自己爬真的很适合我这种人建议全国所有山都安扶梯我们是下午来的人还是挺多的感觉那个塔就是看看高处的风景里面其实就是一些画赶时间的朋友们可以直奔地宫,0.999837,0.000162716,0.999638,2
性价比,玩,0.633,今天来牛首山玩,0.95996,0.0400401,0.911022,2
性价比,观赏性,0.739,观赏性极强,0.999255,0.000745161,0.998344,2
文化和历史价值,历史,0.647,丰富的历史文化和多样的户外活动而备受游客的青睐,0.997464,0.00253604,0.994364,2
文化和历史价值,历史,0.647,也是对历史文化感兴趣的人,0.992796,0.00720382,0.983992,2
文化和历史价值,历史,0.647,丰富的历史文化和多样的户外活动而备受游客的青睐,0.997464,0.00253604,0.994364,2
文化和历史价值,历史,0.647,也是对历史文化感兴趣的人,0.992796,0.00720382,0.983992,2
设施和服务,设施,0.621,此地还有便捷的交通和完善的旅游设施,0.987545,0.0124553,0.972321,2
性价比,玩,0.633,山下有旅游大巴十元一次还是很方便哒而且也很快滴不需要排队太久推荐可以过来玩,0.999084,0.000916232,0.997964,2
设施和服务,住宿,0.623,女儿将后面一天的住宿安排在了南京南站附近也是为了前往牛首山方便一些,0.86685,0.13315,0.704111,2
性价比,免费,0.624,停好车后可以乘坐免费公交到景区门口,0.989543,0.0104568,0.976763,2
性价比,便宜,0.689,提前一天买票便宜15元,0.975727,0.024273,0.94606,2
性价比,车位,0.86,真的很方便地下停车场车位充足还有无障碍电梯使用停车费也真的很良心,0.999456,0.000544178,0.998791,2
性价比,费用,0.671,还有就是进了里面各种费用也超级便宜来回景交车每个人只需要20￥景区里的,0.978655,0.0213447,0.952567,2
性价比,便宜,0.689,还有就是进了里面各种费用也超级便宜来回景交车每个人只需要20￥景区里的,0.978655,0.0213447,0.952567,2
环境和景观,夜景,0.619,"常近,但都同时远离市区,而金陵小镇的夜景",0.908146,0.0918541,0.79588,2
环境和景观,夜景,0.619,"晚饭,连逛夜景了,还可以看演出,记得一定",0.99871,0.00129001,0.997133,2
环境和景观,夜景,0.619,"常近,但都同时远离市区,而金陵小镇的夜景",0.908146,0.0918541,0.79588,2
环境和景观,夜景,0.619,"晚饭,连逛夜景了,还可以看演出,记得一定",0.99871,0.00129001,0.997133,2
性价比,优惠,0.682,有优惠,0.984481,0.015519,0.965514,2
环境和景观,景观,0.615,因为有老人孩子我们直接坐景观车到了山顶,0.980383,0.0196171,0.956407,2
性价比,票价,0.677,就是一百多的票价着实有些贵,0.981754,0.0182461,0.959453,2
性价比,角度,0.673,大家都在找角度拍照,0.968801,0.0311993,0.930668,2
性价比,便宜,0.689,唯一的攻略就是买团票便宜点,0.921488,0.0785116,0.82553,2
性价比,有价值,0.652,很有价值,0.999827,0.000172612,0.999616,2
环境和景观,自然景观,0.612,自然景观温婉养眼,0.99444,0.00556024,0.987644,2
性价比,无比,0.621,令人震撼无比,0.999895,0.00010464,0.999768,2
性价比,玩,0.633,第一次来南京玩,0.994609,0.00539066,0.988021,2
环境和景观,景观,0.615,殿内景观也很让人惊喜,0.999834,0.000165702,0.999632,2
性价比,游玩,0.614,很适合出来游玩,0.999837,0.000162492,0.999639,2
性价比,有价值,0.652,"一层层参观
挺有价值的",0.981018,0.0189825,0.957817,2
性价比,游玩,0.614,很震撼的一次游玩,0.999971,2.94286e-05,0.999935,2
性价比,游玩,0.614,很值得游玩,0.999885,0.000115221,0.999744,2
性价比,游玩,0.614,很震撼的一次游玩,0.999971,2.94286e-05,0.999935,2
性价比,游玩,0.614,很值得游玩,0.999885,0.000115221,0.999744,2
性价比,玩,0.633,国庆带家人去南京玩,0.997946,0.00205411,0.995435,2
性价比,游玩,0.614,景点全程下来游玩三个小时,0.985919,0.0140815,0.968708,2
性价比,游玩,0.614,很不错的一次游玩体验,0.999871,0.000129316,0.999713,2
环境和景观,景观,0.615,景观宏伟,0.999318,0.000682325,0.998484,2
环境和景观,景观,0.615,景区里面所有的景观都看到了,0.981419,0.0185811,0.958709,2
性价比,免费,0.624,现在还有医护免费活动,0.99486,0.0051397,0.988578,2
文化和历史价值,历史,0.647,有很多旅游团自由行的可以蹭蹭导游的讲解了解一些历史和佛教的故事,0.998513,0.00148732,0.996695,2
性价比,玩,0.633,挑半天选择去牛首山玩,0.885258,0.114742,0.745019,2
性价比,免费,0.624,自驾过去的话有免费停车场,0.983131,0.0168685,0.962514,2
性价比,免费,0.624,然后会有免费的车接你去大门口,0.974421,0.0255786,0.943159,2
性价比,免费,0.624,自驾过去的话有免费停车场,0.983131,0.0168685,0.962514,2
性价比,免费,0.624,然后会有免费的车接你去大门口,0.974421,0.0255786,0.943159,2
性价比,票价,0.677,真的不值得票价,0.000371967,0.999628,0.999173,0
环境和景观,文化底蕴,0.619,文化底蕴深厚,0.99907,0.00093004,0.997933,2
性价比,无比,0.621,无比的神圣与伟大,0.999974,2.56712e-05,0.999943,2
性价比,接受,0.908,太震撼啦因为时间太赶了我们应该还有很多没看到属实很可惜呢周末人很多但因为里面空间很大倒也没有拥挤可以接受,0.999812,0.000187574,0.999583,2
性价比,费用,0.671,费用是10元,0.522029,0.477971,0.55943,1
性价比,便宜,0.689,提前公众号预约比当天预约便宜哦,0.994164,0.00583611,0.987031,2
性价比,价格,0.724,一家人我们走二步休息二步旅游的宝还是挑不热的时候去体验感应该会好一些里面的酸梅汤15还是25来着瓶装的难喝并且价格偏高可以自己带饮料进去或者里面有自助饮料机,0.156012,0.843988,0.653306,0
设施和服务,自助,0.635,一家人我们走二步休息二步旅游的宝还是挑不热的时候去体验感应该会好一些里面的酸梅汤15还是25来着瓶装的难喝并且价格偏高可以自己带饮料进去或者里面有自助饮料机,0.156013,0.843987,0.653305,0
性价比,游玩,0.614,天气热也可以放心游玩,0.995746,0.00425446,0.990546,2
性价比,感受到,0.6,只有到现场才能感受到,0.17963,0.82037,0.600822,0
设施和服务,设施,0.621,景区设施非常人性化也不累,0.999582,0.000417522,0.999072,2
性价比,玩,0.633,只能说160去玩实属不值,0.000150573,0.999849,0.999665,0
文化和历史价值,公园,0.555,江苏省省级森林公园,0.970834,0.0291662,0.935186,2
文化和历史价值,公园,0.555,确定在牛首山遗址公园里建地宫安奉佛顶骨舍利的意向,0.954869,0.045131,0.899709,2
性价比,落成,0.61,牛首山文化旅游区落成开园,0.963526,0.0364737,0.918947,2
性价比,形式,0.664,小穹顶的形状完全是佛祖发髻的形式,0.464659,0.535341,0.293173,1
性价比,免费,0.624,也是免费的,0.994045,0.00595467,0.986767,2
性价比,接驳,0.622,接驳车直接到景区门口,0.806554,0.193446,0.57012,2
性价比,游玩,0.614,游玩时间需要一天,0.976763,0.0232366,0.948363,2
性价比,成人,0.622,门票成人145元,0.892665,0.107335,0.761477,2
性价比,免费,0.624,老人免费,0.983664,0.0163362,0.963697,2
环境和景观,景观,0.615,佛顶塔和佛顶宫是核心景观,0.988036,0.0119639,0.973414,2
性价比,涨价,0.657,好像是现在涨价了,0.596489,0.403511,0.103309,2
文化和历史价值,商业,0.556,一些商业和展览地点都在扩建中,0.93439,0.06561,0.8542,2
环境和景观,温度,0.635,温度也很舒适,0.999899,0.000100552,0.999777,2
性价比,温度,0.69,温度也很舒适,0.999899,0.000100552,0.999777,2
性价比,感受,0.66,让我感受不一样的南京,0.97684,0.0231602,0.948533,2
性价比,成人,0.622,门票：提前买成人票可以便宜点,0.975204,0.0247959,0.944898,2
性价比,便宜,0.689,门票：提前买成人票可以便宜点,0.975204,0.0247959,0.944898,2
性价比,价钱,0.733,但是真的不愧是花了大价钱造的真的随便拍拍都是风景其实更建议4,0.970055,0.0299448,0.933456,2
性价比,价格,0.724,火了很多年五一去的人爆满价格不算便宜景区不大需要坐车适合去南京打卡,0.972497,0.0275026,0.938883,2
性价比,便宜,0.689,火了很多年五一去的人爆满价格不算便宜景区不大需要坐车适合去南京打卡,0.972497,0.0275026,0.938883,2
性价比,整玩,0.57,拍照整玩下来我感觉要三小时左右,0.925794,0.0742063,0.835097,2
