字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
文化和历史价值,历史,0.647,钟山风景区在保护和弘扬历史文化方面做出了积极努力,0.988663,0.0113372,0.974806,2
文化和历史价值,历史,0.647,南京钟山风景区以其自然山水和丰富的历史文化吸引了众多游客,0.993065,0.00693509,0.984589,2
文化和历史价值,历史,0.647,人们可以体验到大自然的鬼斧神工和南京历史文化的魅力,0.99772,0.00227978,0.994934,2
环境和景观,文化底蕴,0.619,展示了南京悠久的历史和文化底蕴,0.995186,0.0048139,0.989302,2
性价比,感受,0.66,感受佛教文化的庄严和内涵,0.999808,0.000192272,0.999573,2
性价比,感受,0.66,感受大自然的宁静与力量,0.99988,0.000119953,0.999734,2
文化和历史价值,历史,0.647,南京钟山风景区是一处以山水名胜和历史文化遗址为主题的旅游胜地,0.99221,0.00778991,0.982689,2
文化和历史价值,历史,0.647,钟山风景区融合了丰富的历史文化元素,0.990872,0.00912801,0.979716,2
文化和历史价值,历史,0.647,展示了南京悠久的历史和文化底蕴,0.995186,0.0048139,0.989302,2
文化和历史价值,历史,0.647,钟山风景区在保护和弘扬历史文化方面做出了积极努力,0.988663,0.0113371,0.974806,2
文化和历史价值,历史,0.647,南京钟山风景区以其自然山水和丰富的历史文化吸引了众多游客,0.993065,0.00693509,0.984589,2
文化和历史价值,历史,0.647,人们可以体验到大自然的鬼斧神工和南京历史文化的魅力,0.99772,0.00227978,0.994934,2
设施和服务,设施,0.621,钟山风景区的旅游设施完善,0.99137,0.00862983,0.980823,2
设施和服务,设施,0.621,住宿等配套设施,0.984557,0.0154428,0.965683,2
设施和服务,住宿,0.623,住宿等配套设施,0.984557,0.0154428,0.965683,2
设施和服务,设施,0.621,钟山风景区的旅游设施完善,0.99137,0.00862983,0.980823,2
设施和服务,设施,0.621,住宿等配套设施,0.984557,0.0154428,0.965683,2
设施和服务,提供,0.621,为游客提供便利和舒适的旅游体验,0.99471,0.00528979,0.988245,2
环境和景观,环境,0.621,保持景区的整洁和环境的卫生,0.983223,0.0167772,0.962717,2
环境和景观,卫生,0.62,保持景区的整洁和环境的卫生,0.983223,0.0167772,0.962717,2
文化和历史价值,历史,0.647,南京钟山风景区是一处以山水名胜和历史文化遗址为主题的旅游胜地,0.99221,0.00778992,0.982689,2
文化和历史价值,历史,0.647,钟山风景区融合了丰富的历史文化元素,0.990872,0.009128,0.979716,2
文化和历史价值,历史,0.647,展示了南京悠久的历史和文化底蕴,0.995186,0.0048139,0.989302,2
文化和历史价值,历史,0.647,钟山风景区在保护和弘扬历史文化方面做出了积极努力,0.988663,0.0113372,0.974806,2
文化和历史价值,历史,0.647,南京钟山风景区以其自然山水和丰富的历史文化吸引了众多游客,0.993065,0.00693509,0.984589,2
文化和历史价值,历史,0.647,人们可以体验到大自然的鬼斧神工和南京历史文化的魅力,0.99772,0.00227978,0.994934,2
文化和历史价值,历史,0.647,南京钟山风景区是一处以山水名胜和历史文化遗址为主题的旅游胜地,0.99221,0.00778991,0.982689,2
文化和历史价值,历史,0.647,钟山风景区融合了丰富的历史文化元素,0.990872,0.009128,0.979716,2
文化和历史价值,历史,0.647,展示了南京悠久的历史和文化底蕴,0.995186,0.0048139,0.989302,2
文化和历史价值,历史,0.647,钟山风景区在保护和弘扬历史文化方面做出了积极努力,0.988663,0.0113372,0.974806,2
文化和历史价值,历史,0.647,南京钟山风景区以其自然山水和丰富的历史文化吸引了众多游客,0.993065,0.00693509,0.984589,2
文化和历史价值,历史,0.647,人们可以体验到大自然的鬼斧神工和南京历史文化的魅力,0.99772,0.00227979,0.994934,2
性价比,感受,0.66,感受佛教文化的庄严和内涵,0.999808,0.000192272,0.999573,2
性价比,感受,0.66,感受大自然的宁静与力量,0.99988,0.000119953,0.999734,2
性价比,游玩,0.614,十一国庆的时候和同事姐姐一起来灵谷寺这边游玩,0.998633,0.00136723,0.996962,2
环境和景观,环境,0.621,环境还可以的,0.849025,0.150975,0.6645,2
性价比,舒适度,0.756,这样整体上一个观景的舒适度会提高很多,0.98204,0.0179602,0.960089,2
性价比,感受,0.66,但是更多当下的一个感受是怎么解决自己热的这个问题,0.239666,0.760334,0.46741,0
环境和景观,环境,0.621,环境非常美,0.99988,0.000119643,0.999734,2
性价比,接送车,0.632,接送车也不够,0.00446812,0.995532,0.990071,0
设施和服务,热线,0.629,路上一堆人在打市民热线和监督管理局投诉,0.00381634,0.996184,0.991519,0
性价比,游玩,0.614,建议一天游玩时间,0.988487,0.0115126,0.974416,2
环境和景观,环境,0.621,环境良好,0.993683,0.00631739,0.985961,2
性价比,用心,0.639,都是值得用心欣赏的,0.999676,0.000323649,0.999281,2
性价比,感受,0.66,感受这份美好,0.999928,7.18096e-05,0.99984,2
性价比,成片,0.609,如果你想拍一张成片儿,0.416708,0.583292,0.0739816,0
性价比,免费,0.624,中山陵门票免费,0.991519,0.00848134,0.981152,2
性价比,套票,0.634,「钟山风景区」提前在小地球公众号买的套票～～「音乐台」喂鸽子是必打卡的,0.989905,0.0100949,0.977567,2
性价比,无比,0.621,巨美无比,0.999981,1.93909e-05,0.999957,2
设施和服务,平台,0.625,在平台上买了套票,0.981726,0.0182745,0.95939,2
性价比,套票,0.634,在平台上买了套票,0.981726,0.0182745,0.95939,2
性价比,玩,0.633,还是选了大家比较常玩的路线,0.941964,0.0580358,0.871031,2
性价比,玩,0.633,还是有很多坑实际玩了以后才发现,0.00581624,0.994184,0.987075,0
性价比,玩玩,0.634,假期跟家人出来玩玩还是不错的,0.997285,0.00271498,0.993967,2
性价比,玩转,0.632,100大洋可以玩转四个景点,0.962468,0.0375318,0.916596,2
性价比,玩,0.633,希望大家来南京玩的开心,0.987218,0.0127818,0.971596,2
性价比,价格,0.724,价格都一样,0.494417,0.505583,0.888334,1
性价比,价,0.707,价格都一样,0.494417,0.505583,0.888334,1
性价比,价,0.707,是单程价计算的,0.743143,0.256858,0.429206,2
性价比,免费,0.624,里面有免费拍照的,0.992934,0.00706615,0.984297,2
环境和景观,夜景,0.619,半山腰的夜景更是美不胜收,0.998707,0.00129263,0.997127,2
环境和景观,夜景,0.619,俯瞰着城市的夜景,0.999565,0.000435147,0.999033,2
环境和景观,夜景,0.619,半山腰的夜景更是美不胜收,0.998707,0.00129263,0.997127,2
环境和景观,夜景,0.619,俯瞰着城市的夜景,0.999565,0.000435147,0.999033,2
性价比,游玩,0.614,对了我去的那天赶上非高考生组织游玩,0.964464,0.0355365,0.92103,2
性价比,免费,0.624,对了景区里面可以免费拍照照片的大小就是个钥匙扣,0.994622,0.00537843,0.988048,2
性价比,免费,0.624,先逛免费的,0.973312,0.0266882,0.940693,2
性价比,免费,0.624,免费,0.990912,0.00908826,0.979804,2
性价比,免费,0.624,先逛免费的,0.973312,0.0266882,0.940693,2
性价比,免费,0.624,免费,0.990912,0.00908826,0.979804,2
性价比,高效,0.56,也很高效,0.999865,0.000135184,0.9997,2
性价比,高端,0.598,高端大气,0.999933,6.6745e-05,0.999852,2
性价比,套票,0.634,买的明孝陵～音乐台～灵谷寺套票,0.99885,0.00115009,0.997444,2
性价比,免费,0.624,中山陵免费,0.995106,0.00489358,0.989125,2
文化和历史价值,历史,0.647,回顾下三国历史,0.991515,0.00848489,0.981145,2
设施和服务,平台,0.625,不见平台,0.108088,0.891912,0.759804,0
设施和服务,平台,0.625,向下看只见平台不见台阶,0.166544,0.833456,0.629901,0
设施和服务,平台,0.625,不见平台,0.108088,0.891912,0.759804,0
设施和服务,平台,0.625,向下看只见平台不见台阶,0.166544,0.833456,0.629901,0
性价比,玩够,0.569,这个地方想要玩够至少安排两天,0.823624,0.176376,0.608054,2
性价比,套票,0.634,就买了一个景区套票,0.881097,0.118903,0.735772,2
性价比,游玩,0.614,游玩的线路上述顺序,0.87809,0.12191,0.729089,2
性价比,感受,0.66,来感受南京的梧桐大道的美,0.999293,0.000706774,0.998429,2
性价比,免费,0.624,可以选择拍照拿免费钥匙扣,0.997677,0.00232319,0.994837,2
性价比,价格,0.724,价格适中吧,0.983002,0.0169978,0.962227,2
文化和历史价值,历史,0.647,也蕴藏着历史韵味,0.999653,0.000347334,0.999228,2
性价比,用心,0.639,用心去丈量每一寸风景,0.992096,0.00790358,0.982436,2
性价比,免费,0.624,去免费的中山陵啦,0.999238,0.000761814,0.998307,2
性价比,票价,0.677,观光车还有三种票价,0.963897,0.0361027,0.919772,2
性价比,玩好,0.604,明孝陵玩好出来想去美龄馆,0.999193,0.000807114,0.998206,2
性价比,套票,0.634,因为事先买了四景点套票打电话问被告知因为去了明孝陵,0.908003,0.0919974,0.795561,2
性价比,套票,0.634,套票在一天内根本用不掉,0.639968,0.360032,0.19993,2
设施和服务,服务,0.622,景区门口的观光车服务人员态度也很差,0.00485969,0.99514,0.989201,0
性价比,价格,0.724,价格差距巨大,0.000571957,0.999428,0.998729,0
性价比,套票,0.634,因为事先买了四景点套票打电话问被告知因为去了明孝陵,0.908003,0.0919974,0.795561,2
性价比,套票,0.634,套票在一天内根本用不掉,0.639968,0.360032,0.19993,2
设施和服务,服务,0.622,服务：整体暑假游客很多很热闹,0.941576,0.0584235,0.87017,2
设施和服务,住宿,0.623,住宿太贵不太推荐暑假旺季来玩,0.925093,0.0749069,0.83354,2
性价比,玩,0.633,住宿太贵不太推荐暑假旺季来玩,0.925093,0.0749069,0.83354,2
性价比,游玩,0.614,被抓到会影响游玩的时间,0.578265,0.421735,0.0628122,2
文化和历史价值,历史,0.647,毕竟都是历史的建筑,0.987256,0.0127443,0.971679,2
文化和历史价值,历史,0.647,可以听听他们的历史文化,0.998834,0.00116642,0.997408,2
文化和历史价值,历史,0.647,毕竟都是历史的建筑,0.987256,0.0127443,0.971679,2
文化和历史价值,历史,0.647,可以听听他们的历史文化,0.998834,0.00116642,0.997408,2
环境和景观,环境,0.621,环境不错,0.989503,0.0104973,0.976673,2
性价比,成,0.618,因为时间原因没去成其他地方,0.615152,0.384848,0.144781,2
性价比,免费,0.624,在爬楼梯的途中会有免费拍照的服务,0.992136,0.00786423,0.982524,2
设施和服务,服务,0.622,在爬楼梯的途中会有免费拍照的服务,0.992136,0.00786423,0.982524,2
设施和服务,维修,0.642,还在维修,0.0539528,0.946047,0.880105,0
文化和历史价值,文创,0.557,负一层及第二层文创店有印章可以打卡,0.659541,0.340459,0.243425,2
性价比,感受,0.66,感受了博爱天下为公博大胸怀,0.993722,0.00627778,0.986049,2
性价比,套票,0.634,买的套票就去了中山陵和音乐台还有一个没去容易迷路真的好大可以坐车上去也可以开车上去徒步建议带个风扇或者扇子真的热,0.995122,0.00487801,0.98916,2
性价比,感受,0.66,喝了3瓶水你懂得自己去慢慢感受吧,0.504034,0.495966,0.919327,1
性价比,免费,0.624,也是免费的景区,0.995616,0.00438433,0.990257,2
设施和服务,维修,0.642,音乐台在维修,0.790034,0.209966,0.53341,2
环境和景观,环境,0.621,周边绿树成荫环境宜人,0.950327,0.0496733,0.889615,2
性价比,相比,0.665,和玄武湖相比,0.967697,0.0323031,0.928216,2
文化和历史价值,公园,0.555,秋日下的前湖公园,0.988631,0.0113689,0.974736,2
性价比,套票,0.634,推荐买套票,0.99673,0.00327001,0.992733,2
性价比,套票,0.634,要提前预约订票还有套票,0.99947,0.000529994,0.998822,2
性价比,价格,0.724,这个价格很可,0.970882,0.0291183,0.935293,2
性价比,玩,0.633,建议去玩的宝子,0.92964,0.0703603,0.843644,2
设施和服务,平台,0.625,向上看不到平台,0.254652,0.745348,0.434108,0
性价比,感受,0.66,真的要亲身来慢慢感受,0.940802,0.0591977,0.86845,2
性价比,便宜,0.689,平日停车费比较便宜,0.906624,0.0933764,0.792497,2
性价比,免费,0.624,以及还有个免费的中山陵,0.998783,0.00121667,0.997296,2
环境和景观,环境,0.621,景区环境很好,0.997097,0.00290316,0.993549,2
性价比,成荫,0.62,绿色成荫很好看,0.999737,0.000263396,0.999415,2
性价比,免费,0.624,这个景点非常好的一个地方是有免费的拍照,0.999712,0.000288011,0.99936,2
性价比,玩,0.633,带孩子来南京玩了一趟,0.986885,0.0131149,0.970856,2
设施和服务,消费,0.62,南京的消费很人性化,0.998327,0.00167266,0.996283,2
性价比,标志性,0.65,圣诞节非常有特色的一个标志性景点,0.999771,0.000228775,0.999492,2
性价比,免费,0.624,中山陵景区是免费的,0.9978,0.00220052,0.99511,2
性价比,游玩,0.614,就可以扫码景园游玩瞻仰孙中山先生,0.99697,0.00302963,0.993267,2
环境和景观,卫生状况,0.619,然后卫生状况也很好很干净,0.996883,0.00311666,0.993074,2
环境和景观,环境,0.621,钟山风景区的环境真不错,0.991128,0.00887233,0.980284,2
性价比,成排,0.611,晚上去的美龄宫梧桐树真的好浪漫成排的梧桐树拍照很美很出片只是不理解为什么蚊子这么多身上起码叮咬了几十个可能因为放假原因人很多参观拍照都需要排队建筑风格感觉中西合璧犹豫6点闭馆草草的参观了一下买了两件纪念品就出来了,0.999645,0.000354564,0.999212,2
性价比,游玩,0.614,我最近去南京钟山风景区游玩,0.984572,0.0154282,0.965715,2
性价比,游玩,0.614,我非常推荐游玩南京钟山风景区,0.999449,0.000551177,0.998775,2
环境和景观,史迹,0.615,这里的美景和丰富的文化史迹让我流连忘返,0.999298,0.000701654,0.998441,2
性价比,感受到,0.6,感受到了大自然的宁静与美丽,0.999853,0.000146863,0.999674,2
性价比,感受到,0.6,仿佛能感受到这里曾经的历史沧桑,0.999679,0.000320819,0.999287,2
性价比,感受到,0.6,感受到了大自然的宁静与美丽,0.999853,0.000146863,0.999674,2
性价比,感受到,0.6,仿佛能感受到这里曾经的历史沧桑,0.999679,0.000320818,0.999287,2
文化和历史价值,历史,0.647,仿佛能感受到这里曾经的历史沧桑,0.999679,0.000320819,0.999287,2
文化和历史价值,历史,0.647,钟山风景区还有丰富的文化遗产和历史建筑,0.996319,0.0036806,0.991821,2
文化和历史价值,历史,0.647,仿佛能感受到这里曾经的历史沧桑,0.999679,0.000320818,0.999287,2
文化和历史价值,历史,0.647,钟山风景区还有丰富的文化遗产和历史建筑,0.996319,0.0036806,0.991821,2
性价比,第一位,0.616,明孝陵是明朝第一位皇帝朱元璋和他的皇后孙氏的陵墓,0.999816,0.000184215,0.999591,2
设施和服务,服务,0.622,钟山风景区的管理服务也非常到位,0.998069,0.00193077,0.995709,2
设施和服务,服务,0.622,游客中心提供了温馨周到的导览和咨询服务,0.994927,0.00507283,0.988727,2
设施和服务,服务,0.622,丰富的文化遗产和优质的服务,0.994361,0.00563869,0.98747,2
环境和景观,环境,0.621,环境整洁,0.98757,0.0124301,0.972377,2
设施和服务,提供,0.621,游客中心提供了温馨周到的导览和咨询服务,0.994927,0.00507283,0.988727,2
设施和服务,提供,0.621,为我们提供了良好的导游体验,0.99078,0.00922033,0.97951,2
设施和服务,咨询服务,0.626,游客中心提供了温馨周到的导览和咨询服务,0.994927,0.00507283,0.988727,2
设施和服务,提供,0.621,游客中心提供了温馨周到的导览和咨询服务,0.994927,0.00507283,0.988727,2
设施和服务,提供,0.621,为我们提供了良好的导游体验,0.99078,0.00922035,0.97951,2
性价比,游玩,0.614,我最近去南京钟山风景区游玩,0.984572,0.0154282,0.965715,2
性价比,游玩,0.614,我非常推荐游玩南京钟山风景区,0.999449,0.000551176,0.998775,2
设施和服务,服务,0.622,钟山风景区的管理服务也非常到位,0.998069,0.00193077,0.995709,2
设施和服务,服务,0.622,游客中心提供了温馨周到的导览和咨询服务,0.994927,0.00507283,0.988727,2
