字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
性价比,玩,0.633,元宵节前带两个朋友一起来玩,0.995984,0.00401637,0.991075,2
性价比,免费,0.624,小朋友免费,0.987273,0.012727,0.971718,2
性价比,免费,0.624,景区还是免费,0.961565,0.0384347,0.91459,2
环境和景观,人文,0.611,特别建议就是了解当地的人人文文化,0.949177,0.0508229,0.88706,2
性价比,接近,0.63,这里的灯会与上海的城隍庙的灯会非常的接近,0.999358,0.000642148,0.998573,2
性价比,免费,0.624,免费,0.990912,0.00908826,0.979804,2
性价比,玩,0.633,过完年来南京玩,0.998072,0.00192831,0.995715,2
文化和历史价值,历史,0.647,四十分钟的船程领略着两岸的美景听着历史文化很快就过去了,0.998441,0.00155893,0.996536,2
性价比,成,0.618,我们大南京成了新的网红城市,0.994007,0.00599326,0.986682,2
文化和历史价值,文创,0.557,买了很多喜欢的文创,0.999676,0.000324463,0.999279,2
文化和历史价值,历史,0.647,金陵历史人文荟萃之地,0.994509,0.00549075,0.987798,2
文化和历史价值,历史,0.647,秦淮灯会的历史最早可以追溯到南朝时期,0.996064,0.00393584,0.991254,2
性价比,感受,0.66,感受年味,0.999664,0.000335956,0.999254,2
文化和历史价值,历史,0.647,金陵历史人文荟萃之地,0.994509,0.00549075,0.987798,2
文化和历史价值,历史,0.647,秦淮灯会的历史最早可以追溯到南朝时期,0.996064,0.00393584,0.991254,2
性价比,用餐,0.61,可以在哪里用餐,0.946575,0.0534253,0.881277,2
环境和景观,夜景,0.619,灯会夜景依然那么漂亮,0.999963,3.71532e-05,0.999917,2
设施和服务,住宿,0.623,住宿可以选择,0.980677,0.0193233,0.957059,2
环境和景观,夜景,0.619,有老房子观赏秦淮河夜景,0.997086,0.00291421,0.993524,2
性价比,价格,0.724,那价格也是有点离谱,0.00291128,0.997089,0.993531,0
性价比,潮玩店,0.627,里面好玩的还有潮玩店,0.99881,0.00118992,0.997356,2
性价比,量,0.588,查到了下夫子庙每天的预约量和景区gzh每天发的游客数推文,0.793169,0.206831,0.540376,2
性价比,量,0.588,放了大量的藕粉,0.131554,0.868446,0.707657,0
文化和历史价值,商业,0.556,我基本天天会去现在再去已经纯纯的是个商业街了,0.979279,0.0207206,0.953954,2
文化和历史价值,商业,0.556,跟其他城市的一些商业景区像大唐不夜城,0.875284,0.124716,0.722853,2
性价比,价格,0.724,但如果平时没有灯展的时候这个价格就不太值得了,0.29144,0.70856,0.352355,0
性价比,游玩,0.614,游玩结束,0.989071,0.0109288,0.975714,2
性价比,玩玩,0.634,走走玩玩,0.994366,0.00563435,0.987479,2
性价比,游玩,0.614,建议大家还是不要在节假日来游玩,0.0697519,0.930248,0.844996,0
性价比,游玩,0.614,人少一点的话估计游玩起来更加惬意～,0.997681,0.0023194,0.994846,2
性价比,游玩,0.614,建议大家还是不要在节假日来游玩,0.069752,0.930248,0.844995,0
性价比,游玩,0.614,人少一点的话估计游玩起来更加惬意～,0.997681,0.0023194,0.994846,2
文化和历史价值,商业,0.556,还可以不功不过商业氛围比较浓郁,0.867735,0.132265,0.706078,2
性价比,成,0.618,于是我们的船便成了历史的重载了,0.961564,0.0384364,0.914586,2
文化和历史价值,历史,0.647,于是我们的船便成了历史的重载了,0.961564,0.0384364,0.914586,2
文化和历史价值,历史,0.647,实在是许多历史的影象使然了,0.88069,0.119311,0.734866,2
性价比,吸引力,0.613,而又有奇异的吸引力的,0.996153,0.00384659,0.991452,2
文化和历史价值,历史,0.647,于是我们的船便成了历史的重载了,0.961564,0.0384364,0.914586,2
文化和历史价值,历史,0.647,实在是许多历史的影象使然了,0.880689,0.119311,0.734865,2
文化和历史价值,历史,0.647,让你更加清楚地了解历史,0.878485,0.121515,0.729966,2
性价比,玩,0.633,很适合拍照玩,0.999958,4.16708e-05,0.999907,2
性价比,玩,0.633,无伤大雅去玩玩,0.986242,0.0137584,0.969426,2
性价比,玩玩,0.634,无伤大雅去玩玩,0.986242,0.0137584,0.969426,2
性价比,玩吧,0.612,让给外地人玩吧,0.0246444,0.975356,0.945235,0
性价比,感受,0.66,感受下过年的气氛～嘎,0.994107,0.00589284,0.986905,2
性价比,玩玩,0.634,给儿子玩玩顺便快速浏览下这里有些啥,0.882936,0.117064,0.739858,2
性价比,口碑,0.631,口碑应该还是可以的,0.883423,0.116577,0.74094,2
性价比,感受,0.66,但是过年感受的不就是这热闹的氛围嘛～今年灯会一条街终于出来了～琳琅满目的各种花灯,0.996287,0.00371317,0.991749,2
性价比,玩到,0.635,收获一枚从小玩到大的荷花灯,0.997806,0.00219444,0.995123,2
文化和历史价值,历史,0.647,历史与现代沧桑与浪漫,0.999742,0.000258406,0.999426,2
性价比,相比,0.665,不过相比苏州山塘街还是有差距,0.244875,0.755125,0.455833,0
性价比,热度,0.756,走到九点多热度不降,0.501078,0.498922,0.978437,1
性价比,程度,0.73,晚上热闹程度显得氛围很好,0.999049,0.000950724,0.997887,2
环境和景观,夜景,0.619,夜景嘎嘎好看,0.999843,0.000157109,0.999651,2
性价比,成人,0.622,夫子庙成人门票35,0.940744,0.0592556,0.868321,2
性价比,半价,0.638,大点的小朋友半价,0.761775,0.238225,0.470612,2
性价比,免费,0.624,身高没140的免费,0.555969,0.444031,0.0132647,2
文化和历史价值,商业,0.556,商业气息浓,0.873765,0.126235,0.719477,2
文化和历史价值,商业,0.556,回去的时候导航避开了商业街铺,0.529824,0.470176,0.403519,1
性价比,价格,0.724,价格明显偏贵了,0.0034898,0.99651,0.992245,0
文化和历史价值,商业,0.556,商业气息太严重,0.000381698,0.999618,0.999152,0
性价比,报复性,0.579,大家真的是报复性出游,0.891194,0.108806,0.758208,2
性价比,感受,0.66,第一次感受这种拥挤程度,0.233555,0.766445,0.480989,0
性价比,程度,0.73,第一次感受这种拥挤程度,0.233555,0.766445,0.480989,0
性价比,玩具,0.632,玩具出了景区买会便宜很多,0.980495,0.0195047,0.956656,2
性价比,便宜,0.689,玩具出了景区买会便宜很多,0.980495,0.0195047,0.956656,2
性价比,价格,0.724,不过价格也是相当高的,0.32236,0.67764,0.283644,0
性价比,玩,0.633,放假找附近玩的地方,0.947226,0.0527743,0.882724,2
性价比,免费,0.624,老门东免费的花灯还挺好看的,0.986079,0.0139214,0.969063,2
性价比,感受到,0.6,什么也没有感受到下次还是得非节假日出行呀,0.387259,0.612741,0.139424,0
性价比,标志性,0.65,夫子庙作为南京标志性建筑,0.987567,0.0124326,0.972372,2
性价比,玩,0.633,很有玩的价值,0.999845,0.000154971,0.999656,2
性价比,玩,0.633,来玩的建议从水游城方向进去,0.939493,0.0605074,0.865539,2
性价比,玩,0.633,然后向老门东方向游玩,0.957092,0.0429084,0.904648,2
性价比,价值,0.748,很有玩的价值,0.999845,0.000154971,0.999656,2
性价比,玩,0.633,很有玩的价值,0.999845,0.000154971,0.999656,2
性价比,玩,0.633,来玩的建议从水游城方向进去,0.939493,0.0605074,0.865539,2
性价比,玩,0.633,然后向老门东方向游玩,0.957092,0.0429084,0.904648,2
性价比,游玩,0.614,然后向老门东方向游玩,0.957092,0.0429084,0.904648,2
性价比,数量,0.586,事实是虽然规模和数量上无法和豫园灯会媲美但服务体验和人气上应该是有过之而无不及,0.732302,0.267698,0.405115,2
性价比,媲美,0.668,事实是虽然规模和数量上无法和豫园灯会媲美但服务体验和人气上应该是有过之而无不及,0.732302,0.267698,0.405115,2
设施和服务,服务,0.622,事实是虽然规模和数量上无法和豫园灯会媲美但服务体验和人气上应该是有过之而无不及,0.732302,0.267698,0.405115,2
设施和服务,服务,0.622,服务员也非常的用心,0.988726,0.0112737,0.974947,2
设施和服务,消费,0.62,其他不说灯会内的消费就很亲民撞钟敲鼓都是良心价,0.956084,0.0439163,0.902408,2
性价比,价,0.707,其他不说灯会内的消费就很亲民撞钟敲鼓都是良心价,0.956084,0.0439163,0.902408,2
性价比,用心,0.639,服务员也非常的用心,0.988726,0.0112737,0.974947,2
性价比,免费,0.624,90块钱科举加灯会这个可是免费看不到的景,0.257587,0.742413,0.427585,0
环境和景观,古迹,0.61,有古迹还有好多人,0.995122,0.00487827,0.989159,2
性价比,报复性,0.579,大家真的是3年压抑后的报复性旅游,0.512978,0.487022,0.740441,1
性价比,感受,0.66,感受岁月留下的痕迹,0.998537,0.00146323,0.996748,2
文化和历史价值,娱乐,0.567,庙被步行街商店悠闲娱乐环绕,0.957632,0.0423679,0.905849,2
性价比,价位,0.761,进夫子庙看花灯5点之前一个价位,0.787413,0.212587,0.527585,2
性价比,游玩,0.614,到南京游玩,0.983901,0.0160988,0.964225,2
环境和景观,夜景,0.619,夜景就更好看了,0.99901,0.000990152,0.9978,2
性价比,价格,0.724,价格都还不下来,0.110749,0.889251,0.753891,0
性价比,价格,0.724,价格也是贵的一米,0.158362,0.841638,0.648084,0
性价比,价格,0.724,价格都还不下来,0.110749,0.889251,0.753891,0
性价比,价格,0.724,价格也是贵的一米,0.158362,0.841638,0.648084,0
性价比,成,0.618,夫子庙周边建设成了一个建筑群,0.705472,0.294528,0.345493,2
性价比,成,0.618,形成了南京商业中心之一,0.982563,0.0174366,0.961252,2
环境和景观,名胜,0.615,夫子庙被誉为秦淮名胜而成为古都南京的特色景观区,0.967247,0.0327532,0.927215,2
环境和景观,景观,0.615,夫子庙被誉为秦淮名胜而成为古都南京的特色景观区,0.967247,0.0327532,0.927215,2
文化和历史价值,休闲,0.558,休闲于一体,0.99807,0.00192995,0.995711,2
性价比,成熟,0.652,商业化比较成熟,0.33802,0.66198,0.248845,0
性价比,价格,0.724,价格适中,0.999527,0.000473469,0.998948,2
性价比,车位,0.86,地下车库车位充足,0.990395,0.0096051,0.978655,2
性价比,摊位,0.858,好多卖花灯的摊位,0.538929,0.461071,0.221425,1
性价比,感受,0.66,感受下这个气氛也不错,0.999606,0.000393923,0.999125,2
性价比,价格,0.724,价格不匹配,0.0030871,0.996913,0.99314,0
文化和历史价值,历史,0.647,但是它的历史底蕴没有任何一条步行街可以和它相提并论,0.789505,0.210495,0.532234,2
文化和历史价值,历史,0.647,太多和历史有关的地名了,0.705577,0.294423,0.345726,2
文化和历史价值,历史,0.647,但喜欢探寻历史的话,0.996745,0.00325513,0.992766,2
文化和历史价值,历史,0.647,但是它的历史底蕴没有任何一条步行街可以和它相提并论,0.789505,0.210495,0.532234,2
文化和历史价值,历史,0.647,太多和历史有关的地名了,0.705577,0.294423,0.345726,2
文化和历史价值,历史,0.647,但喜欢探寻历史的话,0.996745,0.00325513,0.992766,2
性价比,评价,0.682,不管别人对它评价如何,0.128772,0.871228,0.71384,0
环境和景观,夜景,0.619,然后晚上看夜景,0.986482,0.0135182,0.969959,2
性价比,便宜,0.689,画舫的确不便宜,0.142852,0.857148,0.68255,0
文化和历史价值,历史,0.647,但是它的历史底蕴没有任何一条步行街可以和它相提并论,0.789505,0.210495,0.532234,2
文化和历史价值,历史,0.647,太多和历史有关的地名了,0.705577,0.294423,0.345726,2
文化和历史价值,历史,0.647,但喜欢探寻历史的话,0.996745,0.00325513,0.992766,2
环境和景观,夜景,0.619,唯独对其夜景情有独钟,0.864992,0.135008,0.699982,2
性价比,价格,0.724,不过价格有点贵,0.766744,0.233256,0.481654,2
性价比,票价,0.677,票价绝对不划算,0.00538501,0.994615,0.988033,0
性价比,原价,0.702,别说原价了,0.082881,0.917119,0.81582,0
性价比,报复性,0.579,春节假期果然迎来了报复性消费,0.84363,0.15637,0.652512,2
设施和服务,消费,0.62,春节假期果然迎来了报复性消费,0.84363,0.15637,0.652511,2
性价比,感受,0.66,我们也想感受这不一样的年味,0.996185,0.00381462,0.991523,2
性价比,科技,0.863,都是科技与狠活,0.949203,0.0507968,0.887118,2
性价比,价钱,0.733,价钱还贵,0.00838243,0.991618,0.981372,0
环境和景观,温度,0.635,现在的温度穿羽绒服保暖适合,0.987886,0.0121143,0.973079,2
性价比,温度,0.69,现在的温度穿羽绒服保暖适合,0.987886,0.0121143,0.973079,2
环境和景观,夜景,0.619,因为昨天错过了夜景,0.992557,0.00744342,0.983459,2
性价比,感受,0.66,很适合带娃来感受下文化的氛围,0.999907,9.30228e-05,0.999793,2
性价比,游玩,0.614,也不能好好游玩,0.0627,0.9373,0.860667,0
性价比,评价,0.682,总体评价：想要去夫子庙参观游玩还得趁早,0.970253,0.029747,0.933896,2
性价比,游玩,0.614,总体评价：想要去夫子庙参观游玩还得趁早,0.970253,0.029747,0.933896,2
性价比,价格,0.724,但是价格都比外面要贵很多,0.382723,0.617277,0.149504,0
性价比,感受,0.66,夜游秦淮感受金陵我来南京看梧桐一句梧桐美种满南京城,0.999372,0.000627755,0.998605,2
性价比,数量,0.586,花灯品种数量都没有往年的多,0.329075,0.670925,0.268723,0
性价比,价格,0.724,问了下价格,0.173632,0.826368,0.61415,0
性价比,玩具,0.632,玩具真的是不贵,0.991247,0.00875318,0.980549,2
性价比,感受到,0.6,感受到浓浓的年味,0.999801,0.00019917,0.999557,2
环境和景观,夜景,0.619,星给美丽的夜景攒动的人流还有亮闪闪的灯会,0.999203,0.000797394,0.998228,2
性价比,费用,0.671,晚上五点以后收五十元门票费用,0.782419,0.217581,0.516486,2
性价比,代表性,0.577,作为南京最为代表性的景点之一,0.997162,0.00283816,0.993693,2
环境和景观,文化底蕴,0.619,很好的表现出老南京文化底蕴,0.999906,9.36749e-05,0.999792,2
性价比,排成,0.592,还有武警排成的人墙,0.827861,0.172139,0.617469,2
性价比,价格,0.724,口味一般价格翻倍,0.00198727,0.998013,0.995584,0
性价比,举止,0.644,交谈时行为举止不得体,0.0103861,0.989614,0.97692,0
文化和历史价值,历史,0.647,乌衣巷里寻一段家族历史,0.993862,0.00613777,0.986361,2
性价比,免费,0.624,夫子庙的灯会也有人说可以免费进,0.970743,0.0292566,0.934985,2
性价比,代表性,0.577,还有很多代表性的卡通戳,0.993262,0.00673756,0.985028,2
环境和景观,夜景,0.619,"下午去了一趟
晚上又去了一趟
夜景很美",0.999872,0.000127948,0.999716,2
性价比,接受,0.908,这样的改变也算还可以接受,0.889153,0.110847,0.753673,2
环境和景观,夜景,0.619,等不到赏夜景的时候了,0.880049,0.119951,0.733441,2
性价比,玩,0.633,南京经常来玩的地方就属夫子庙景区了,0.995723,0.00427721,0.990495,2
文化和历史价值,历史,0.647,不变的是浓厚的历史文化氛围,0.997939,0.0020612,0.99542,2
文化和历史价值,历史,0.647,悠悠历史,0.998982,0.00101803,0.997738,2
文化和历史价值,历史,0.647,不变的是浓厚的历史文化氛围,0.997939,0.0020612,0.99542,2
文化和历史价值,历史,0.647,悠悠历史,0.998982,0.00101803,0.997738,2
文化和历史价值,历史,0.647,金陵历史人文荟萃之地,0.994509,0.00549075,0.987798,2
环境和景观,环境,0.621,［环境,0.756939,0.243061,0.459864,2
设施和服务,服务,0.622,［服务,0.521783,0.478217,0.564343,1
设施和服务,商品,0.89,［商品,0.545978,0.454022,0.0804364,1
性价比,价格,0.724,价格还可以,0.934559,0.0654414,0.854575,2
环境和景观,环境,0.621,环境很干净,0.997599,0.00240051,0.994665,2
文化和历史价值,商业,0.556,商业气息太浓了,0.00608886,0.993911,0.986469,0
性价比,成都,0.605,类似于成都的宽窄和锦里,0.662426,0.337574,0.249836,2
性价比,价格,0.724,因为毕竟景区里卖的东西价格可能是外面的两三倍,0.41911,0.58089,0.0686453,0
