字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
文化和历史价值,历史,0.647,是来感受和历史最近的一次吧不为别的都来吸氧吧,0.912373,0.087627,0.805273,2
性价比,过价,0.598,没涨过价,0.272522,0.727478,0.394396,0
环境和景观,环境,0.621,环境非常好,0.999791,0.000209196,0.999535,2
环境和景观,古迹,0.61,明代古迹保存较好,0.977111,0.022889,0.949136,2
性价比,性价比,1.0,性价比很高的,0.999929,7.14058e-05,0.999841,2
性价比,游玩,0.614,纯走路游玩预计2,0.986892,0.0131085,0.97087,2
性价比,像是,0.611,像是一幅浓墨重彩的油画,0.993675,0.0063251,0.985944,2
文化和历史价值,公园,0.555,持南京市公园年卡免费在,0.988033,0.0119667,0.973407,2
性价比,免费,0.624,持南京市公园年卡免费在,0.988033,0.0119667,0.973407,2
性价比,感受,0.66,穿行在水杉之间可以感受大自然的静谧美好,0.996385,0.00361521,0.991966,2
性价比,免费,0.624,附近其他景点免费的还好,0.76274,0.23726,0.472756,2
性价比,感受,0.66,个人感受,0.977847,0.0221531,0.950771,2
性价比,玩,0.633,地址：江苏省南京市玄武区紫金山南麓独龙阜玩珠峰下,0.977397,0.0226034,0.94977,2
性价比,套票,0.634,这边建议购买套票套票95一个人的套票大众点评上直接购买就行了包含四个景点有明孝陵美龄宫音乐台灵谷寺还是挺划算的性价比还是挺高的,0.998923,0.00107648,0.997608,2
性价比,套票,0.634,这边建议购买套票套票95一个人的套票大众点评上直接购买就行了包含四个景点有明孝陵美龄宫音乐台灵谷寺还是挺划算的性价比还是挺高的,0.998923,0.00107648,0.997608,2
性价比,套票,0.634,这边建议购买套票套票95一个人的套票大众点评上直接购买就行了包含四个景点有明孝陵美龄宫音乐台灵谷寺还是挺划算的性价比还是挺高的,0.998923,0.00107648,0.997608,2
性价比,性价比,1.0,这边建议购买套票套票95一个人的套票大众点评上直接购买就行了包含四个景点有明孝陵美龄宫音乐台灵谷寺还是挺划算的性价比还是挺高的,0.998923,0.00107648,0.997608,2
文化和历史价值,历史,0.647,来南京的小伙伴喜欢历史人文的小伙伴一定不要错过明孝陵哦,0.999956,4.37859e-05,0.999903,2
环境和景观,人文,0.611,来南京的小伙伴喜欢历史人文的小伙伴一定不要错过明孝陵哦,0.999956,4.37859e-05,0.999903,2
环境和景观,环境,0.621,整体环境不错,0.992006,0.00799371,0.982236,2
文化和历史价值,历史,0.647,600多年的历史沉淀,0.997278,0.00272198,0.993951,2
性价比,玩,0.633,可以玩一天,0.997658,0.00234146,0.994797,2
环境和景观,古迹,0.61,最喜欢站在古迹前畅想古人的生活,0.999909,9.14842e-05,0.999797,2
性价比,玩到,0.635,从小玩到大再带孩子来玩大草坪石像路无限回忆,0.999793,0.000206663,0.999541,2
性价比,玩,0.633,从小玩到大再带孩子来玩大草坪石像路无限回忆,0.999793,0.000206663,0.999541,2
性价比,价格,0.724,价格,0.581449,0.418551,0.0698868,2
性价比,价格,0.724,价格,0.581449,0.418551,0.069887,2
性价比,价格,0.724,价格,0.581449,0.418551,0.069887,2
性价比,价格,0.724,价格,0.581449,0.418551,0.069887,2
性价比,玩,0.633,尤其是如果玩的时间还比较长,0.899288,0.100712,0.776195,2
性价比,玩,0.633,如果有计划在中山风景区这一带玩一整天的话,0.967271,0.032729,0.927269,2
性价比,玩,0.633,只玩明孝陵的,0.981846,0.0181543,0.959657,2
性价比,玩,0.633,要玩整个钟山风景区的,0.970086,0.0299139,0.933525,2
文化和历史价值,公园,0.555,这里就是一个大公园,0.830522,0.169478,0.623382,2
文化和历史价值,公园,0.555,其实就是一个大公园,0.190305,0.809695,0.577101,0
文化和历史价值,公园,0.555,不过好在他是一个大公园,0.920773,0.0792269,0.82394,2
性价比,玩,0.633,尤其是如果玩的时间还比较长,0.899288,0.100712,0.776195,2
性价比,玩,0.633,如果有计划在中山风景区这一带玩一整天的话,0.967271,0.0327289,0.927269,2
性价比,玩,0.633,只玩明孝陵的,0.981846,0.0181543,0.959657,2
性价比,玩,0.633,要玩整个钟山风景区的,0.970086,0.0299139,0.933525,2
性价比,套票,0.634,可以考虑买套票,0.991686,0.00831358,0.981525,2
性价比,用时,0.64,用时,0.888777,0.111223,0.752839,2
性价比,用时,0.64,用时90min,0.900877,0.0991226,0.779728,2
设施和服务,服务,0.622,文旅服务,0.749216,0.250784,0.442701,2
设施和服务,服务,0.622,景区舒适度服务,0.916994,0.0830062,0.815542,2
性价比,舒适度,0.756,景区舒适度服务,0.916994,0.0830062,0.815542,2
设施和服务,服务,0.622,文旅服务,0.749216,0.250784,0.442701,2
设施和服务,服务,0.622,景区舒适度服务,0.916994,0.0830062,0.815542,2
文化和历史价值,公园,0.555,这里就是一个大公园,0.830522,0.169478,0.623382,2
文化和历史价值,公园,0.555,其实就是一个大公园,0.190305,0.809695,0.577101,0
文化和历史价值,公园,0.555,不过好在他是一个大公园,0.920773,0.0792269,0.82394,2
文化和历史价值,公园,0.555,这里就是一个大公园,0.830522,0.169478,0.623382,2
文化和历史价值,公园,0.555,其实就是一个大公园,0.190305,0.809695,0.577101,0
文化和历史价值,公园,0.555,不过好在他是一个大公园,0.920773,0.0792268,0.82394,2
性价比,用时,0.64,用时,0.888777,0.111223,0.752839,2
性价比,用时,0.64,用时90min,0.900877,0.0991226,0.779728,2
性价比,玩,0.633,尤其是如果玩的时间还比较长,0.899288,0.100712,0.776195,2
性价比,玩,0.633,如果有计划在中山风景区这一带玩一整天的话,0.967271,0.032729,0.927269,2
性价比,玩,0.633,只玩明孝陵的,0.981846,0.0181543,0.959657,2
性价比,玩,0.633,要玩整个钟山风景区的,0.970086,0.0299139,0.933525,2
性价比,要玩,0.593,要玩整个钟山风景区的,0.970086,0.0299139,0.933525,2
设施和服务,服务,0.622,服务人员一般,0.395474,0.604526,0.121168,0
文化和历史价值,历史,0.647,斑斑驳驳的青苔痕记录这一段历史,0.566589,0.433411,0.0368638,2
文化和历史价值,历史,0.647,任漫长岁月和无情的风雨都无法没法改变的历史啊,0.979236,0.0207637,0.953858,2
文化和历史价值,历史,0.647,静默中任人自行品味历史的味道,0.981027,0.0189725,0.957839,2
文化和历史价值,历史,0.647,斑斑驳驳的青苔痕记录这一段历史,0.566589,0.433411,0.0368638,2
文化和历史价值,历史,0.647,任漫长岁月和无情的风雨都无法没法改变的历史啊,0.979236,0.0207637,0.953858,2
文化和历史价值,历史,0.647,静默中任人自行品味历史的味道,0.981027,0.0189725,0.957839,2
文化和历史价值,历史,0.647,斑斑驳驳的青苔痕记录这一段历史,0.566589,0.433411,0.0368638,2
文化和历史价值,历史,0.647,任漫长岁月和无情的风雨都无法没法改变的历史啊,0.979236,0.0207637,0.953859,2
文化和历史价值,历史,0.647,静默中任人自行品味历史的味道,0.981027,0.0189725,0.957839,2
性价比,象征性,0.616,大象很有象征性,0.995161,0.00483883,0.989247,2
设施和服务,在线,0.627,老祖宗们审美很在线啊,0.980804,0.0191964,0.957341,2
性价比,玩,0.633,然后不推荐大夏天去玩,0.112963,0.887037,0.748971,0
性价比,玩,0.633,把游玩热情浇灭了,0.430533,0.569467,0.0432611,0
性价比,游玩,0.614,把游玩热情浇灭了,0.430533,0.569467,0.0432611,0
性价比,玩,0.633,去南京玩的时候,0.976656,0.0233444,0.948123,2
文化和历史价值,公园,0.555,给我的印象是大公园,0.951599,0.0484012,0.892442,2
环境和景观,世界遗产,0.622,世界遗产委员会评价：明清皇家陵寝依照风水理论,0.90696,0.0930396,0.793245,2
性价比,评价,0.682,世界遗产委员会评价：明清皇家陵寝依照风水理论,0.90696,0.0930396,0.793245,2
性价比,数量,0.586,将数量众多的建筑物巧妙地安置于地下,0.962974,0.0370262,0.917719,2
文化和历史价值,商业,0.556,商业和海外贸易,0.873836,0.126164,0.719636,2
性价比,成就,0.684,推动国家发展方面有一定成就,0.996364,0.00363561,0.991921,2
文化和历史价值,历史,0.647,我们要在历史中总结经验教训,0.102777,0.897223,0.771607,0
文化和历史价值,历史,0.647,历史现代,0.992239,0.00776133,0.982753,2
性价比,成功,0.623,五点前也成功进入景区,0.99043,0.00957047,0.978732,2
设施和服务,上门,0.619,里面一个女的工作人员一把锁上门,0.032247,0.967753,0.92834,0
文化和历史价值,公园,0.555,南京的公园和杭州大同小异,0.903986,0.0960139,0.786636,2
性价比,玩玩,0.634,一路上还可以玩玩其他景点,0.972309,0.0276913,0.938464,2
性价比,感受,0.66,感受历史,0.999521,0.000478997,0.998936,2
文化和历史价值,历史,0.647,感受历史,0.999521,0.000478997,0.998936,2
性价比,成群,0.602,或赤身骑车成群呼啸而过,0.958075,0.0419249,0.906834,2
性价比,成群,0.602,或成群结队聚于石柱石像以身相撞,0.957196,0.0428036,0.904881,2
性价比,感受到,0.6,也感受到了古都悠久的历史文化底蕴,0.999202,0.000797823,0.998227,2
文化和历史价值,历史,0.647,也感受到了古都悠久的历史文化底蕴,0.999202,0.000797823,0.998227,2
环境和景观,文化底蕴,0.619,也感受到了古都悠久的历史文化底蕴,0.999202,0.000797823,0.998227,2
性价比,玩,0.633,大家最近如果要过来玩的话推荐早点到景区,0.991289,0.00871101,0.980642,2
性价比,免费,0.624,在网上找攻略看到明孝陵早上6点半起床前进园免费当然要早起去啦早上6点20到真的直接进去了不是很热不过游客也不少早晨的明孝陵真的很美从五号门进延着神道一直走到孝陵路上虽然很累但是欣赏沿途风景觉得很不错后面出园人就很多了,0.999978,2.16684e-05,0.999952,2
文化和历史价值,公园,0.555,实际像个人民大公园,0.00138284,0.998617,0.996927,0
性价比,套票,0.634,工作人员推荐套票,0.989504,0.0104957,0.976676,2
性价比,没玩,0.626,最后多花了40块钱啥也没玩,0.0216324,0.978368,0.951928,0
性价比,接触,0.615,喂小鹿还要在门口买草才可以近距离接触到,0.643852,0.356148,0.208561,2
性价比,玩,0.633,建议梅花开放的季节来玩,0.995659,0.00434082,0.990354,2
文化和历史价值,历史,0.647,学习到了丰富的明朝历史,0.999679,0.000320579,0.999288,2
性价比,游玩,0.614,只有半天游玩时间就选择了明孝陵,0.96346,0.0365399,0.9188,2
性价比,感受,0.66,在岁月变迁里感受着那些丰厚的历史底蕴,0.999552,0.000447813,0.999005,2
文化和历史价值,历史,0.647,在岁月变迁里感受着那些丰厚的历史底蕴,0.999552,0.000447813,0.999005,2
性价比,套票,0.634,买了套票,0.986703,0.0132973,0.97045,2
性价比,套票,0.634,不建议买套票,0.0444518,0.955548,0.901218,0
性价比,套票,0.634,买了套票,0.986703,0.0132972,0.97045,2
性价比,套票,0.634,不建议买套票,0.0444518,0.955548,0.901218,0
性价比,免费,0.624,00前可以免费,0.992812,0.00718816,0.984026,2
性价比,价格,0.724,价格不贵,0.969469,0.0305312,0.932153,2
性价比,这位,0.853,重点表扬这位工作人员,0.995611,0.00438944,0.990246,2
性价比,接近,0.63,暑假接近尾声,0.98251,0.01749,0.961133,2
性价比,热度,0.756,热度略减,0.0166926,0.983307,0.962905,0
环境和景观,古迹,0.61,明孝陵看明朝古迹景区里需要走路多鞋子不要穿帆布鞋哦其实也没有什么看的,0.979601,0.0203988,0.954669,2
性价比,玩,0.633,明孝陵坐落在南京市紫金山南麓独龙阜玩珠峰下,0.997976,0.00202356,0.995503,2
环境和景观,世界遗产,0.622,2003年列入世界遗产名录,0.946123,0.0538767,0.880274,2
设施和服务,消费,0.62,属于一次性消费,0.557374,0.442626,0.0163861,2
设施和服务,消费,0.62,消费了,0.401147,0.598853,0.108561,0
设施和服务,消费,0.62,属于一次性消费,0.557374,0.442626,0.0163861,2
设施和服务,消费,0.62,消费了,0.401147,0.598853,0.108561,0
文化和历史价值,历史,0.647,还有看看历史,0.99743,0.00256964,0.99429,2
性价比,免费,0.624,一路上充当免费导游加历史讲解员,0.739013,0.260987,0.420029,2
文化和历史价值,历史,0.647,一路上充当免费导游加历史讲解员,0.739013,0.260987,0.420028,2
文化和历史价值,历史,0.647,主要历史文化旅游,0.993524,0.00647573,0.985609,2
环境和景观,人文景观,0.612,人文景观,0.99751,0.00248972,0.994467,2
性价比,玩,0.633,还是建议大家春秋时候过来玩,0.973778,0.0262222,0.941729,2
性价比,成人,0.622,成人票70元,0.775115,0.224885,0.500256,2
性价比,质量,0.623,质量一般,0.00430241,0.995698,0.990439,0
性价比,有用,0.653,但是非常有用啊,0.999183,0.000816605,0.998186,2
文化和历史价值,历史,0.647,六百多年的历史,0.996516,0.00348373,0.992258,2
文化和历史价值,历史,0.647,要不是这些东西的存在你很难相信曾经的历史,0.000436921,0.999563,0.999029,0
文化和历史价值,历史,0.647,六百多年的历史,0.996516,0.00348374,0.992258,2
文化和历史价值,历史,0.647,要不是这些东西的存在你很难相信曾经的历史,0.000436922,0.999563,0.999029,0
性价比,玩个,0.647,等空了下次再来一定要把中山陵风景区玩个遍,0.997628,0.00237193,0.994729,2
环境和景观,温度,0.635,而且特别出片并且温度也会比外面低几度,0.597825,0.402175,0.106278,2
性价比,温度,0.69,而且特别出片并且温度也会比外面低几度,0.597825,0.402175,0.106278,2
环境和景观,环境,0.621,环境很好,0.998906,0.00109376,0.997569,2
文化和历史价值,历史,0.647,学习历史,0.999738,0.000262297,0.999417,2
性价比,无比,0.621,南京博物院没有约上就来明孝陵了因为不想去中山陵走太远结果明孝陵这里人山人海巨大无比好不容易走到了山下地宫不开啊就只能爬上去看风景,0.958482,0.0415178,0.907738,2
性价比,加价,0.667,晚上5点以后不好打车同时跟40多人打车太恐怖了基本都要加价新街口还堵车只能去坐地铁,0.0620837,0.937916,0.862036,0
设施和服务,自助,0.635,从西门要走半个小时到地铁站还好地铁站门口有自助卖糖水的又买了糖水喝地铁里超级凉快还不错这一天喜提20000步,0.983974,0.0160264,0.964386,2
性价比,观赏性,0.739,我们没有坐观光车一路走到最里面会感觉有一些累而且感觉这个景区的观赏性不太强,0.342904,0.657096,0.237991,0
环境和景观,环境,0.621,环境非常不错,0.999449,0.000550729,0.998776,2
设施和服务,服务,0.622,服务也很周到,0.997458,0.00254235,0.99435,2
性价比,感受,0.66,真的很适合来感受氛围,0.99978,0.000219474,0.999512,2
性价比,游玩,0.614,游玩线路：,0.932942,0.0670575,0.850983,2
性价比,免费,0.624,门口有免费拍照的,0.987291,0.012709,0.971758,2
性价比,免费,0.624,也就是说6点半前进入是免费的,0.849657,0.150343,0.665905,2
性价比,砍价,0.654,多钱就需要你们自己去砍价了,0.00117262,0.998827,0.997394,0
文化和历史价值,历史,0.647,主要来看历史的,0.991825,0.00817535,0.981833,2
性价比,玩,0.633,差不多可以玩2,0.968926,0.0310741,0.930947,2
性价比,玩儿,0.627,去风景区玩儿主要感受就是累,0.961545,0.0384548,0.914545,2
性价比,玩儿,0.627,去明孝陵玩儿的话,0.997509,0.00249131,0.994464,2
性价比,玩儿,0.627,来南京玩儿的还是建议来明孝陵看看的,0.996451,0.00354936,0.992112,2
性价比,感受,0.66,去风景区玩儿主要感受就是累,0.961545,0.0384548,0.914545,2
性价比,套票,0.634,我们在网上买的套票,0.971905,0.0280953,0.937566,2
性价比,免费,0.624,免费的就是远处看看,0.984778,0.0152225,0.966172,2
性价比,免费,0.624,进去后有免费拍照的,0.992951,0.0070492,0.984335,2
性价比,免费,0.624,这个钥匙扣也是免费的,0.991131,0.00886944,0.98029,2
性价比,免费,0.624,要是不要就免费把小照片领走就可以了,0.654644,0.345356,0.232541,2
