字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
文化和历史价值,文创,0.557,其他文创店没货呢,0.475267,0.524733,0.505336,1
文化和历史价值,文创,0.557,文创产品建议学其他博物馆,0.673424,0.326576,0.274276,2
文化和历史价值,文创,0.557,文创产品没有莫里斯冰箱贴,0.048849,0.951151,0.891447,0
文化和历史价值,文创,0.557,不过莫里斯其他文创,0.42864,0.57136,0.0474673,0
文化和历史价值,文创,0.557,而且苏天赐及陈之佛的文创产品只能在民国馆上面的那个店购买,0.0132098,0.98679,0.970645,0
文化和历史价值,文创,0.557,其他文创店没货呢,0.475267,0.524733,0.505336,1
文化和历史价值,文创,0.557,文创产品建议学其他博物馆,0.673424,0.326576,0.274276,2
文化和历史价值,文创,0.557,文创产品没有莫里斯冰箱贴,0.048849,0.951151,0.891447,0
文化和历史价值,文创,0.557,不过莫里斯其他文创,0.42864,0.57136,0.0474673,0
文化和历史价值,文创,0.557,而且苏天赐及陈之佛的文创产品只能在民国馆上面的那个店购买,0.0132098,0.98679,0.970645,0
文化和历史价值,文创,0.557,其他文创店没货呢,0.475267,0.524733,0.505336,1
文化和历史价值,文创,0.557,文创产品建议学其他博物馆,0.673424,0.326576,0.274276,2
文化和历史价值,文创,0.557,文创产品没有莫里斯冰箱贴,0.048849,0.951151,0.891447,0
文化和历史价值,文创,0.557,不过莫里斯其他文创,0.42864,0.57136,0.0474673,0
文化和历史价值,文创,0.557,而且苏天赐及陈之佛的文创产品只能在民国馆上面的那个店购买,0.0132098,0.98679,0.970645,0
文化和历史价值,文创,0.557,其他文创店没货呢,0.475267,0.524733,0.505336,1
文化和历史价值,文创,0.557,文创产品建议学其他博物馆,0.673424,0.326576,0.274276,2
文化和历史价值,文创,0.557,文创产品没有莫里斯冰箱贴,0.048849,0.951151,0.891447,0
文化和历史价值,文创,0.557,不过莫里斯其他文创,0.42864,0.57136,0.0474673,0
文化和历史价值,文创,0.557,而且苏天赐及陈之佛的文创产品只能在民国馆上面的那个店购买,0.0132098,0.98679,0.970645,0
文化和历史价值,文创,0.557,其他文创店没货呢,0.475267,0.524733,0.505336,1
文化和历史价值,文创,0.557,文创产品建议学其他博物馆,0.673424,0.326576,0.274276,2
性价比,玩,0.633,我觉得非常的好玩,0.999966,3.43183e-05,0.999924,2
性价比,玩,0.633,玩了一下午都没有全部逛完下次还想去,0.999793,0.000207209,0.99954,2
性价比,接受,0.908,人人人太多了但是比起陕西博物馆这种拥挤还是可以接受,0.959431,0.0405688,0.909847,2
性价比,价格,0.724,小粉炉蛋糕也好吃价格不便宜,0.998634,0.00136574,0.996965,2
性价比,便宜,0.689,小粉炉蛋糕也好吃价格不便宜,0.998634,0.00136574,0.996965,2
性价比,百度,0.631,大家可以百度一下,0.990502,0.00949813,0.978893,2
性价比,占,0.644,藏品占全国第二,0.743086,0.256914,0.42908,2
性价比,程度,0.73,藏品的丰富程度都是特别值得带孩子来观摩学习的,0.99989,0.000110019,0.999756,2
性价比,吸引力,0.613,说明这里吸引力的确很大呀,0.968706,0.0312945,0.930457,2
性价比,有用,0.653,唯一有用的攻略是**上说,0.0200081,0.979992,0.955538,0
设施和服务,旗袍,0.63,特别适合穿个旗袍来拍写真什么的,0.999977,2.32334e-05,0.999948,2
性价比,免费,0.624,而且还是免费的,0.964956,0.0350442,0.922124,2
性价比,认知,0.658,这样观赏展品才能有所认知,0.976132,0.0238682,0.94696,2
设施和服务,服务,0.622,服务人员没办法进行办票,0.0668274,0.933173,0.851495,0
文化和历史价值,历史,0.647,建议以后改名叫南京历史馆,0.1194,0.8806,0.734666,0
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史馆真的能逛好久,0.991278,0.00872195,0.980618,2
文化和历史价值,历史,0.647,感觉看完历史知识又增加不少,0.992294,0.00770577,0.982876,2
文化和历史价值,历史,0.647,是高科技与历史的结合,0.99884,0.00115961,0.997423,2
文化和历史价值,历史,0.647,历史馆真的能逛好久,0.991278,0.00872195,0.980618,2
文化和历史价值,历史,0.647,感觉看完历史知识又增加不少,0.992294,0.00770578,0.982876,2
文化和历史价值,历史,0.647,是高科技与历史的结合,0.99884,0.00115961,0.997423,2
性价比,高科技,0.553,是高科技与历史的结合,0.99884,0.00115961,0.997423,2
文化和历史价值,历史,0.647,历史馆真的能逛好久,0.991278,0.00872196,0.980618,2
文化和历史价值,历史,0.647,感觉看完历史知识又增加不少,0.992294,0.00770578,0.982876,2
文化和历史价值,历史,0.647,是高科技与历史的结合,0.99884,0.00115961,0.997423,2
文化和历史价值,历史,0.647,建议你先了解一点历史再去哦,0.950382,0.0496185,0.889737,2
文化和历史价值,历史,0.647,历史：,0.996878,0.00312173,0.993063,2
文化和历史价值,历史,0.647,即历史馆,0.990883,0.00911738,0.979739,2
文化和历史价值,历史,0.647,历史：,0.996878,0.00312173,0.993063,2
文化和历史价值,历史,0.647,即历史馆,0.990883,0.00911738,0.979739,2
性价比,数量,0.586,珍贵文物数量居中国第二,0.568786,0.431214,0.0417463,2
性价比,数量,0.586,但是能讲解的展品数量不是很多,0.926986,0.073014,0.837747,2
设施和服务,自助,0.635,博物馆内有饮水机可以自助取水,0.940073,0.0599269,0.866829,2
性价比,名气,0.604,底下的民国馆名气很大,0.839761,0.160239,0.643913,2
文化和历史价值,历史,0.647,8号下午去的人不算很多展馆很大还可以租语音向导解说u1s1南京博物馆的藏品也太丰富了走进历史的长河中赏心悦目的同时更感叹五千年华夏文明的璀璨辉煌,0.999908,9.15605e-05,0.999797,2
性价比,成立,0.585,前身是蔡元培先生倡议成立的国立中央博物院筹备处,0.95919,0.0408105,0.90931,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,②历史馆：主馆,0.97325,0.02675,0.940556,2
设施和服务,服务,0.622,古建所又为博物馆研究与服务提供了有力的学术支撑,0.979341,0.0206591,0.954091,2
设施和服务,服务,0.622,博物馆内也有开设讲解服务,0.895363,0.104637,0.767473,2
设施和服务,服务,0.622,可以提前到服务台预约,0.998607,0.00139296,0.996905,2
设施和服务,提供,0.621,古建所又为博物馆研究与服务提供了有力的学术支撑,0.979341,0.0206591,0.954091,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,②历史馆：主馆,0.97325,0.02675,0.940556,2
设施和服务,服务,0.622,古建所又为博物馆研究与服务提供了有力的学术支撑,0.979341,0.0206591,0.954091,2
设施和服务,服务,0.622,博物馆内也有开设讲解服务,0.895363,0.104637,0.767473,2
设施和服务,服务,0.622,可以提前到服务台预约,0.998607,0.00139296,0.996905,2
文化和历史价值,历史,0.647,即历史馆,0.990883,0.00911738,0.979739,2
性价比,游玩,0.614,游玩攻略：,0.954754,0.0452461,0.899453,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,与历史对话,0.9858,0.0142001,0.968444,2
文化和历史价值,历史,0.647,慢慢回忆历史,0.999462,0.000537713,0.998805,2
设施和服务,旗袍,0.63,里面有一家旗袍店,0.957352,0.0426483,0.905226,2
性价比,价格,0.724,除了高定版其他价格在269,0.0376484,0.962352,0.916337,0
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,与历史对话,0.9858,0.0142002,0.968444,2
文化和历史价值,历史,0.647,慢慢回忆历史,0.999462,0.000537713,0.998805,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,与历史对话,0.9858,0.0142001,0.968444,2
文化和历史价值,历史,0.647,慢慢回忆历史,0.999462,0.000537714,0.998805,2
性价比,免费,0.624,需要提前预约门票且免费哦～地方很大展馆也挺多,0.999252,0.000748341,0.998337,2
性价比,免费,0.624,非常幸运排到了免费讲解,0.999055,0.000945481,0.997899,2
文化和历史价值,历史,0.647,当时就看完了两个展馆历史馆和特展馆,0.992556,0.0074443,0.983457,2
性价比,玩,0.633,可以玩一天,0.997658,0.00234146,0.994797,2
文化和历史价值,历史,0.647,历史馆的时候我们逛反了,0.871555,0.128445,0.714567,2
性价比,便宜,0.689,不过网上买也不便宜,0.577149,0.422851,0.0603305,2
文化和历史价值,历史,0.647,历史馆看到了大名鼎鼎的金缕玉衣,0.991938,0.00806165,0.982085,2
性价比,看成,0.621,可惜时间来不及没有看成,0.927997,0.0720035,0.839992,2
文化和历史价值,文创,0.557,买了一堆文创,0.732502,0.267498,0.405559,2
性价比,质量,0.623,质量也杠杠的,0.999887,0.000112707,0.99975,2
设施和服务,旗袍,0.63,旗袍店,0.975071,0.0249287,0.944603,2
性价比,免费,0.624,虽然门票免费,0.960675,0.0393245,0.912612,2
性价比,悟性,0.697,全憑自己的悟性來觀摩學習嘍,0.983042,0.0169581,0.962315,2
文化和历史价值,历史,0.647,历史馆和民国馆人最多,0.976437,0.0235627,0.947638,2
文化和历史价值,历史,0.647,即历史馆,0.990883,0.00911738,0.979739,2
文化和历史价值,历史,0.647,感受下历史的变迁,0.999646,0.000354424,0.999212,2
性价比,感受,0.66,感受下历史的变迁,0.999646,0.000354424,0.999212,2
文化和历史价值,历史,0.647,即历史馆,0.990883,0.00911738,0.979739,2
文化和历史价值,历史,0.647,感受下历史的变迁,0.999646,0.000354424,0.999212,2
性价比,数量,0.586,院内藏品数量众多,0.915843,0.0841566,0.812986,2
性价比,成堆,0.596,展示大多以成堆,0.809807,0.190193,0.577349,2
性价比,成片,0.609,成片形式展出,0.895749,0.104251,0.768331,2
性价比,形式,0.664,成片形式展出,0.895749,0.104251,0.768331,2
文化和历史价值,历史,0.647,真的很难想象会有这么多的历史至今还让人感叹古人的智慧,0.998587,0.00141319,0.996859,2
性价比,好奇心,0.68,他是充满了好奇心,0.958999,0.041001,0.908887,2
文化和历史价值,历史,0.647,就到历史馆了～,0.703332,0.296668,0.340737,2
性价比,免费,0.624,提前预约一下的免费博物馆,0.997239,0.00276056,0.993865,2
文化和历史价值,历史,0.647,可以穿越历史看到几百几千年前古人的审美和情趣,0.999324,0.000676451,0.998497,2
文化和历史价值,文创,0.557,时间仓促没来得及逛文创区,0.928802,0.0711981,0.841782,2
性价比,数量,0.586,但数量有限,0.485014,0.514986,0.700279,1
文化和历史价值,公园,0.555,周边景点：午朝门公园,0.986979,0.0130214,0.971064,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,首推历史馆和特展馆,0.996629,0.00337148,0.992508,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,位置：历史馆一楼,0.963991,0.0360091,0.91998,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,首推历史馆和特展馆,0.996629,0.00337148,0.992508,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,位置：历史馆一楼,0.963991,0.0360092,0.91998,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,首推历史馆和特展馆,0.996629,0.00337148,0.992508,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,位置：历史馆一楼,0.963991,0.0360091,0.91998,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,首推历史馆和特展馆,0.996629,0.00337148,0.992508,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,位置：历史馆一楼,0.963991,0.0360092,0.91998,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,首推历史馆和特展馆,0.996629,0.00337148,0.992508,2
文化和历史价值,历史,0.647,历史馆,0.997754,0.00224597,0.995009,2
文化和历史价值,历史,0.647,位置：历史馆一楼,0.963991,0.0360092,0.91998,2
设施和服务,消费,0.62,这处是消费章,0.391609,0.608391,0.129757,0
文化和历史价值,历史,0.647,有历史馆,0.987603,0.0123973,0.97245,2
文化和历史价值,历史,0.647,首先是穿越蒙昧的历史馆,0.992214,0.00778647,0.982697,2
文化和历史价值,历史,0.647,有历史馆,0.987603,0.0123973,0.97245,2
文化和历史价值,历史,0.647,首先是穿越蒙昧的历史馆,0.992214,0.00778647,0.982697,2
性价比,数量,0.586,但数量有限,0.485014,0.514986,0.70028,1
性价比,数量,0.586,其拥有的珍贵文物数量居中国第二,0.966685,0.0333149,0.925967,2
性价比,成功,0.623,预约成功后直接刷身份证进,0.738474,0.261526,0.41883,2
文化和历史价值,历史,0.647,包括历史馆,0.991192,0.00880767,0.980427,2
文化和历史价值,历史,0.647,"对于历史爱好者来说,南京博物院绝对是南京好玩的地方之一",0.99986,0.000140373,0.999688,2
环境和景观,文化底蕴,0.619,逛一圈感觉自己的文化底蕴都提高了,0.9953,0.00469994,0.989556,2
设施和服务,服务中心,0.632,一进门左手边游客服务中心手账儿可以打卡盖章,0.944949,0.0550506,0.877665,2
文化和历史价值,历史,0.647,很适合喜欢研究历史和文物展品的人,0.99964,0.000359572,0.999201,2
文化和历史价值,文创,0.557,等开学了博物馆就好约多了里面蛮好逛的就是文创店人好多特别是冰箱贴那块挤都挤不进,0.958238,0.0417618,0.907196,2
文化和历史价值,历史,0.647,文化历史雄厚,0.998982,0.00101849,0.997737,2
文化和历史价值,历史,0.647,也是中国历史最悠久,0.99649,0.00351034,0.992199,2
文化和历史价值,历史,0.647,涵盖了各个历史时期和领域,0.996504,0.00349647,0.99223,2
文化和历史价值,历史,0.647,也是了解中国历史和文化的重要场所,0.997233,0.00276655,0.993852,2
文化和历史价值,历史,0.647,无论是对历史和文化的爱好者还是普通观众,0.81137,0.18863,0.580823,2
性价比,成立,0.585,南京博物馆成立于1956年,0.980379,0.0196211,0.956398,2
文化和历史价值,历史,0.647,也是中国历史最悠久,0.99649,0.00351034,0.992199,2
文化和历史价值,历史,0.647,涵盖了各个历史时期和领域,0.996504,0.00349647,0.99223,2
文化和历史价值,历史,0.647,也是了解中国历史和文化的重要场所,0.997233,0.00276655,0.993852,2
文化和历史价值,历史,0.647,无论是对历史和文化的爱好者还是普通观众,0.81137,0.18863,0.580823,2
文化和历史价值,古籍,0.556,古籍,0.998559,0.0014408,0.996798,2
设施和服务,提供,0.621,南京博物馆还提供了许多服务和活动,0.95451,0.0454904,0.89891,2
设施和服务,提供,0.621,旨在为观众提供更好的参观体验和了解文物的机会,0.998076,0.00192365,0.995725,2
设施和服务,提供,0.621,南京博物馆都能提供很好的参观体验和学习机会,0.999235,0.000765013,0.9983,2
设施和服务,服务,0.622,南京博物馆还提供了许多服务和活动,0.95451,0.0454904,0.89891,2
设施和服务,提供,0.621,南京博物馆还提供了许多服务和活动,0.95451,0.0454904,0.89891,2
设施和服务,提供,0.621,旨在为观众提供更好的参观体验和了解文物的机会,0.998076,0.00192365,0.995725,2
