用户名,时间,内容,星级,点赞,,,
匿名用户,2023-05-2121:13,南京游玩必打卡景点吧，晚上比较好看，但人太多了，简直就是人人人人人你人人人人人，人多到害怕,4.5,0, , , 
新安家族1,2023-05-2120:16," 夫子庙秦淮风光带，绝对是南京的必去之地！ 在这里可以感受到深厚的历史文化底蕴，品尝地地道道的特色小吃，还能购买到精美的手工艺品。 一步步走在青石板路上，呼吸着醇香的路边小摊，享受着夜晚的美好氛围，您就会被这里的热情所深深吸引。 华灯初上之时，沿着秦淮河畔漫步，畅游在夫子庙古街上，仿佛穿越回了历史的长河之中。与此同时，品尝美食、体验文化和感受历史的魅力，为我们的南京之旅增添无限美好！   		   ",5,0, , , 
子曰三人行必有吃货,2023-05-2018:00," 夫子庙人山人海，夫子庙作为南京秦淮河风景区的中心，是由夫子庙、江南贡院、学宫以及周围的商业区组成。 夫子庙里面是一些关于夫子庙庙宇的介绍，孔子和弟子的语录，还有一些教育文化展览。 到南京一定要去看看夜晚的秦淮河风景区，晚上的秦淮河太美了！   		   ",4.5,12, , , 
花姐姐,2023-05-1421:04," 秦淮河的风光太具江南特色，非常典型，所以是最受欢迎的景点，白天桥上站满了欣赏江南风光的游客，各种拍照，晚上更是挤的水泄不通，黄包车都走不动，河岸两边的商家靠岸边的座位供不应求，吃着饭喝着茶欣赏桨声灯影里的秦淮河。   		   ",4.5,0, , , 
心动.,2023-05-1115:19,晚上很美就是人很多，人挤人，要想坐到船估计要排一个小时左右,4,0, , , 
张营_4140,2023-05-1020:56,春节去的南京，夜游坐船游了秦淮河，将近一个小时，要体验感不错,3.5,0, , , 
甜甜的美驴,2023-05-0915:12," 夜游船??140/人算是入坑了，很无趣还50分钟。五月的夜晚还是挺冷的，其实岸上看看船更好也能拍照，坐船反倒除了受冻什么都做不了，沿路有表演和灯光秀，很特色但就是不入境没啥感觉，随便溜达一圈可以，船票实在不值。景区有茶颜悦色我很欢喜，其他小吃又贵又难吃千万别踩雷，老鸭粉丝汤千万不要在景区里吃   		   ",3,0, , , 
匿名用户,2023-05-0908:59," 去的时候正遇活动，街上全是金榜题名，文书气息。人也是很多，活动很吸引小朋友们。各处能听到叫卖老鸭粉丝汤的声音。小朋友还吃到别有特色的冰淇淋3d状元的。街上还有一家小时候的味道，都是80后的回忆，但价格有那么点偏贵，谁让他在景区呢。   		   ",3.5,0, , , 
雪3飞who,2023-05-0500:33," 哪怕有再多去过的人对你说：别去，夫子庙人巨巨巨巨多??只有外地人才去……那里的美食真的不好吃……但你依然会去亲自体验一番，毕竟咱们外地游客，不去夫子庙就好比外地游客来上海不去城隍庙、外滩一样吧?? 有一说一，夫子庙的夜景是真的美??   		   ",4,45, , , 
A.Jockie,2023-05-0316:47,5/1去的南京，当天往返，人挺多的。拍到了几张照片，以后有机会再来呀,5,0, , , 
yu不过如此,2023-05-0212:18,去的时候刚好是元宵节，地铁甩站，直接骑共享单车。人山人海还不让走回头路,4.5,0, , , 
唠Ke兔想唠嗑,2023-05-0209:01," 秦淮灯会甲天下  金陵的秦淮灯会一直是我心中期待游览的一处风光。2023年元宵终于满足心愿，和爱人去了南京的秦淮河畔，看到了一直期盼的秦淮灯会。  疫情刚刚结束，秦淮河两岸热闹的而又绚丽，到处都是人山人海。我们坐在船上看到了各种大型灯组。希望来年可以和爱人去自贡看灯会。元宵节，月圆人团圆，希望年年如意，家月两团圆。   		   ",5,11, , , 
Gordon_元宝,2023-05-0114:48,连在一起，和夫子庙，所以来一个地方，可以打卡到不同的风景,4,0, , , 
开心,2023-05-0112:26," 五一假期到南京专门去看秦淮夜景，秦淮夜晚灯火辉煌，来秦淮看夜景的人真多，人山人海。桥上有军人维护次序，单行通行。美食街人特多，都是人拥着往前走，想坐船夜游秦淮，怎奈一票难求，以后有机会还会来南京坐船夜游秦淮。   		   ",4.5,1, , , 
Song,2023-05-0111:56," 5.1的夫子庙，人流超级多稍不留神朋友就不见了。 走400米的路程感觉像走了4公里，为了一睹秦淮夜景，我们找了得月台上的一家酒吧。好吧，旅游景点的价格果然不便宜，一瓶Corona啤酒30元，一盘花生25元  感谢这位老先生，手艺不错哟，让我们心情舒畅了一点。给来宁的朋友做一个旅游纪念品   		   ",3.5,1, , , 
快乐多多,2023-05-0111:56," 过年的时候和朋友去逛了夫子庙，作为一个南京人平时是不逛夫子庙的，过年嘛，就是为了去看灯的，夫子庙逛到老门东，买了个兔子灯，转了个兔子糖，买了个兔子耳朵发卡，兔年嘛，好玩。很多灯都是各种商家做广告提供的。   		   ",5,0, , , 
蓝色帽子的小花,2023-04-3015:29," 五一出行，人从众，真的是摩肩接踵。拍照完全看运气，不看技术。商业化是真的veryveryvery，江南贡院还是比较好出片的，前提是你愿意等，在人山人海中抓拍那一霎那。树上灯笼好多，但是构图有难度。像东海龙宫那几张图是美食一条街里面的，就跟杭州的龙翔桥一样，五一要扫码才能进，比较费力，也没啥意思。   		   ",3.5,0, , , 
皮郎中,2023-04-3014:56," 六朝金粉，十里秦淮。一水相隔两岸，一边是旧院八艳，一边是会试贡院。 夜游夫子庙，天下文枢，前庙后学宫，东南第一学。 烟笼寒水月笼沙，夜泊秦淮近酒家，看了秦淮水，画舫楼台，浆声灯影。 朱雀桥边野草花，乌衣巷口夕阳斜，走了乌衣巷，旧时王谢，沧海桑田。   		   ",4.5,0, , , 
不易的户户们,2023-04-2922:15," 你一句春不晚，我就到了真江南。 总要来一趟南京吧 我在南京很想你 不知道从什么时候开始，南京成了网红城市，今年疫情开放之后，南京每天都很多游客，尤其是夫子庙。夫子庙白天风景不错，晚上有灯会，会更好看些，建议大家可以傍晚来。至于夫子庙里面的鸭子建议别买，懂得都懂。??   		   ",4,0, , , 
匿名用户,2023-04-2918:59,"南京市夫子庙秦淮风光带平江府路80-1
夜景??漂亮??值得打卡发圈",4,0, , , 
一诺,2023-04-2918:57,还不错，风景不错可以去看看，走走逛逛挺好,5,0, , , 
懒惰de小蜜蜂,2023-04-2909:12," 正月十七去南京开会 就住在状元楼 那就错峰逛个夫子庙灯会吧 没想到人居然还是不少 ?犹记得03年非典结束学校解封后 第一次出校门就是去夫子庙吃的莲湖 ?一晃20年就这么过去了 味道倒是没怎么变 好的大概是吃东西的人罢   		   ",4.5,0, , , 
娟,2023-04-2723:20," 强烈推荐大家晚上穿着汉服去逛一逛夫子庙景区，晚上真的很好看拍照也很出片，晚上的美食真的很好吃，还有很多好玩好看的东西可以逛一逛，累了可以坐着休息休息，想上厕所了有公共场所，厕所真的很高级，不会像有的厕所很脏啊什么的，来南京可以来这边玩，打卡   		   ",5,0, , , 
人间塞翁马,2023-04-2714:02," 大约预留了2个小时在夫子庙景区只想赏风景吃东西没有进入任何购票景区  上午9:30从北门牌楼进入早上人还是很少的北门口的自助寄存行李机器无法使用上面贴了纸条让联系票务中心票务中心很近就在直走右手的酒店旁边寄存行李12元/小时需要预付一些取行李时多退少补寄存行李的地方就是个很小的房间倒是有监控录像  进入景区后先看到了金陵历史文化展览馆是免费参观就先进去了解一下历史文化单展区是单行需要从另一出口出去出去之后发现小龙门集市简单逛逛来到了登科长廊贡院门口很多人拍照加上有茶颜悦色排队人多所以这个地方尤为热闹继续深入走下去就是乌衣巷巷口人不算多逛了一些雨花石小店各种小吃摊和伴手礼店铺  推荐的餐馆是秦淮人家窗边景观位很不错单人套餐小吃很适合头一次来南京的顾客其次朋友说红公馆也不错但价格不便宜  吃完仍然回到北门牌楼取回行李明显景区已经开始人多了然后去夫子庙地铁站乘坐地铁步行距离不算远但马路不太好走   		   ",4,0, , , 
匿名用户,2023-04-2710:47," 喜欢这里晚上的热闹，灯火通明。店铺很多，不管是吃的店，还是买东西的店。就是景区人多的时候，卫生间的距离有点远。这里也不方便停车，一定要提前停好，否则就会被拍照罚钱。逛累了有小吃区域，可以在里面选择自己要吃的，慢慢坐着。凑巧遇上灯光节，更美。   		   ",4.5,0, , , 
真爱如斯,2023-04-2619:17,还没到五一假期已经人山人海，不过还挺漂亮。有些彩灯，靠近龙湖商场，把包存了，随便逛逛。,4,1, , , 
团团团,2023-04-2613:02," 已经岔开五一去了，没想到还是人山人海。游船排队人很多没有坐上，就在岸边拍了照。里面店很多，商业气息较重，适合逛逛看看，欣赏一下风景，灯光很到位，出片位置很多，但是人实在多，没有去。路上很多汉服小姐姐在拍照。里面的美食没有老东门的好吃。可以只逛不买   		   ",4.5,0, , , 
南都小马达,2023-04-2421:28,“锦锈十里春风来，千门万户临河开”，秦淮河自古就是金陵城的繁华地带，许多豪门世家、权贵将相聚居于淮水两岸，金粉楼台，鳞次栉比。夫子庙附近的河房更是绮窗丝幛，十里珠帘，灯船之盛，甲于天下,5,0, , , 
桦桦桦*,2023-04-2315:56," 坐在河边，喝喝茶，吃点茶点。然后看画舫从身边开过。整个心灵都沉浸了下来。人不多的时候非常舒服。温度也很合适的话题了，然后我就说话??说话??说话??说话??说话呀呀哈嗝。推荐大家都来看看，走一走，逛一逛   		   ",4.5,0, , , 
拾一吃吃吃,"2023-04-23
??更新于2023-04-2521:17"," 来南京游玩，必打卡景点之一???  ???交通：  超级便利，地铁公交??都可以直达，自驾的话，附近也有停车场。  [服务铃]展览亮点:  推荐晚上来游玩，夜晚伴随着灯光，感受古秦淮河独有的美丽风景。  ??tips:  除了夫子庙需要门票，和游船需要船票，其他都是免费参观。  天气好的情况下，可以穿着汉服拍照，超级好看   		   ",4.5,0, , , 
花心油,2023-04-2014:25," 很巧很巧，两年前的今日来过夫子庙，今天又来了两年间的变化太大了，感觉街道也更整洁了，商户更多了，就连商业街都扩展了好几条，鸭血粉丝汤的汤锅都大了不少，生意真的红火，人气真的很旺，人间烟火又升起来了 刚刚到下班时间，南京大牌档的门口已经有了很多等位的人，真的是民以食为天呀！ 一路走来，有卖吃的的，有卖饮料的，有各种旅游小纪念品，真的是繁忙的夫子庙，热闹的秦淮河，三年的憋屈一朝释放，啧啧啧，井喷呀   		   ",5,1, , , 
爱吃的饭团,2023-04-1721:35," 南京网红打卡圣地 夫子庙秦淮河「夫子庙秦淮河画舫」 闺蜜??来南京找我玩，肯定是要带她去夫子庙的啦！夫子庙主要是晚上才有氛围感，于是我们就先去吃了火锅??，刚好电台巷离得特别近！我们就去了，吃完饭差不多天黑了…… 夫子庙人真的超级无敌的多，里面还有好多摆摊的小贩，特别适合拍照??打卡，还有船上歌舞表演，坐船的话可以买票，感觉人太多了我们就看了看，闺蜜还买了块石头??说是带回去给他奶奶??   		   ",5,2, , , 
顾清浔,"2023-04-16
??更新于2023-04-2117:33"," 夫子庙步行街秦淮河风景区 秦淮河旁边有很多小区以及商户 小区住宅真的是令人羡慕每天都可以看到这么好看的地方很好看的景色格外好看 游船的话白天80元一个人晚上的话100元一个人船上的话有讲解很详细而且时间还挺长的   		   ",4.5,0, , , 
花圆圆123,2023-04-1622:23," 家门口公交直达，孩子放学后带他逛逛夫子庙！人真的逛多 我们先打卡了老门东，旅游季，外地旅客很多！接着，我们去了夫子庙步行街，一路走来，孩子很喜欢这些古建筑。最重要的是可以尝到美味的南京小吃啦，臭豆腐、冰糖葫芦、桂花糕、青团、鸭血粉丝   		   ",4,0, , , 
