用户名,时间,内容,星级,是否有图片
M46****4523,2023-04-13 发布点评,钟山风景区规划的很完善，各景点之间有电瓶车，而且无缝衔接，外地朋友游览不熟悉路线也不会错过。景点有餐食，可能比景区外贵一点，但是总比没有好，中午饭可以吃热的。,5,是
Vear 王,2023-01-24 发布点评,环境不错，每个景点都适合漫游感受,5,是
出行快乐6,2022-11-16 发布点评,钟山风景区内的中山陵，明孝陵，灵谷寺等都是来南京旅游的必打卡景点。,1,是
M43****0352,2022-10-20 发布点评,去长生鹿苑喂小鹿 明孝陵了解朱元璋的故事 中山陵爬300+台阶 都很不错,5,是
开心小鱼5,2023-03-29 发布点评,不错的，适合带娃，科普教育，增强小朋友的知识储备量，推荐推荐！,5,是
冯雁峰,2023-01-26 发布点评,景区环境不错的！就是小吃档太多太乱，景区卫生间清洁度有待加强！,5,是
蔡平冲,2023-03-26 发布点评,六朝古都，历史气息扑面而来，加上两字金陵这两个更加值得了。值得来一游玩的景色，看的是不同的人与风景，他几分钟拖延回复短信，都能成为你的担心。,5,是
_WeCh****779005,2023-03-21 发布点评,除了明孝陵，剩下的都很一般，建议梅花开放季节从苜蓿园地铁站这边进入观赏，千万别走下马坊，摆渡车等死！,5,是
田彦丁,2023-01-28 发布点评,导游特别负责，热情大方，讲解专业到位，建筑，历史，文学都信手拈来。有专车老人孩子也不累，帮大家省时省力，而且车上还普及了很多知识，受益良多！,5,是
m19****934,2022-09-26 发布点评,炎炎夏日，带着孩子一起出游，爬爬山呼吸一下新鲜空气，真不错！,5,是
amydog,2022-07-18 发布点评,"??其实更羡慕...伟仔

2021-2-15

据说音乐台在中国历史上也是有一定地位的,可惜艾小米在此之前从来没听说过

音乐是没有听到,喷泉很大,嗯,著名的鸽子也是很多,不过喂鸽子可能还是要像伟仔那样子喂比较有意思",1,是
M23****5950,2022-03-07 发布点评,南京秋天必去景点，出片胜地，一定要留预留一天时间，景区非常大,5,是
fcy911,2021-03-13 发布点评,从范鸿仙墓沿紫金山东路往灵谷寺方向步行，现在公路旁特别修了人行的绿道，较为安全方便，而在这浓浓绿荫里行走也是很愉快的事情。再往前，有条岔路并进来了，是沪宁高速连接线直接往钟山风景区的路。这旁边有个小水库，现在这里生态环境蛮好的，看见水里有水禽在嬉戏，水也是较为清澈，确实能感觉到现在这里的生态比前些年好了些了。,1,是
fcy911,2021-03-05 发布点评,"南京钟山风景区有许多知名景点，但不少为游客不多熟悉的。
万福寺遗址
万福寺遗址位于小茅峰，永慕庐西侧。该寺原有山门及各殿，旁有名僧塔林。1929年，中山先生奉安大典后，万福寺曾辟为孙中山纪念馆。抗战期间，万福寺被毁。1993年， 将散落的舍利塔构件收集、整修，万福寺遗址旁重新竖好四座舍利塔。
?
道生说法，顽石点头
此景点在半马腰附近，自一个典故，“道生说法，顽石点头”。
近年在此立了一组雕塑，表现的是道生说经的故事。东晋南朝宋时高僧竺道生（355─434）有盛名，彼时王公士庶都听他说法。道生后居住于钟山西侧的龙光寺，东晋公主诚心信佛，与婢女听道生讲经，婢女已领悟经中哲理，微笑之，连一旁群石亦纷纷点头，可见说理透彻，此为成语“生公说法，顽石点头”之出处。
?
江南第一大青铜弥勒佛
位于头陀岭景区，在白云亭旁边即是古头陀寺遗址，江南第一大青铜弥勒佛趺坐其上。弥勒佛高4米，宽6米，重达百吨，于1995年落成，按五代时期著名僧人契比（人称“布和尚”）型浇铸而成。弥勒佛自在安详，引游客膜拜。",1,是
清源之家,2021-01-02 发布点评,钟山风景名胜区是南京城东的一个很大的风景区，这里景点众多，如人们耳熟能详的中山陵、明孝陵、灵谷寺、美龄宫、中山植物园、梅花山等等都在这边。钟山就是紫金山，由于这里在南京明城墙的东边，因此这里也叫作东郊风景区，这里还有个东郊国宾馆。这个风景区的许多景点并不收费，人们可以来此散步，呼吸新鲜空气，凭吊历代名人，有时到这里，还能涨知识呢。,1,是
雨后梨花,2023-01-02 发布点评,钟山风景名胜区位于江苏省南京市玄武区紫金山，简称钟山风景区，是中国著名的风景游览胜地，风景非常好。,1,是
感娪人生,2021-10-15 发布点评,【世界文化遗产明孝陵】位于南京市玄武区紫金山南麓独龙阜玩珠峰下，东毗中山陵，南临梅花山，位于钟山风景名胜区内，是明太祖朱元璋与其皇后的合葬陵寝。（禁止转载，违者必究，谢谢合作。）,1,是
桂花糖年Nian糕,2023-04-10 发布点评,景区风景很好。景区内观光车非常不方便，指引不清晰，上下车不在一个位置，导致换乘经常需要问路，有时还要穿过其他景区排队处，人很多很难走。,5,是
_WeCh****722949,2023-03-02 发布点评,不虚此行～,5,是
梧桐细雨,2022-11-28 发布点评,钟山风景区的环境不错，挺美的！,1,是
cxj****216,2022-10-08 发布点评,风景宜人，去的那天可惜天空不作美，留点遗憾下次再去,5,是
天下无敌0308,2022-10-06 发布点评,"景区历史沉淀不错，性价比较高，景点整洁，管理到位。
可以提升的有包括景点指示牌不清晰，景点-接驳车站双向引导强化，游客休息位较少等。",5,是
190****951,2021-12-06 发布点评,美龄宫雍容华贵，石象路风景如画，南京的秋天美不胜收,5,是
D33****74,2023-02-14 发布点评,环境优美，赶上晴朗的天气和含苞吐蕊的各色梅花，那是一种身心愉悦的体验和感受，给已经600多年历史的帝王陵寝增添了一片欢乐和祥和。,5,是
bakl1236854$今天上午,2023-01-24 发布点评,特别好的一个风景区，风景优美，景色宜人，物美价廉,1,是
i蟹老板,2021-11-17 发布点评,还行吧，有很多地方在修缮，就像一个大公园，唯一有乐趣的就是喂小鹿，挺开心的，情侣来散散步还是不错的，落叶很美，也拍到了水杉树,5,是
小奶罐hhh,2023-02-22 发布点评,明孝陵景区里超级漂亮，有许多梅花可以观赏，很出片。音乐台里可以边听音乐边看鸽子，也可以喂鸽子，鸽子飞起来的时候画面超级美！,5,是
M30****6689,2023-08-08 发布点评,景区的观光车规划不行，接驳要等很久，天气热的时候，为了散热，等候亭内就往下洒水，扫得满头满身都是水，混合着身上的汗水，滋味可不好受。景区内的警示语也不明显，我一个外地人第一次去这景区，摸索着到处问人，才知道怎么走，怎么坐车。,5,是
匿名用户,2023-08-04 发布点评,什么都没得玩，路特别长，走的脚特别疼，我差点晕倒，就到了尽头有一个破房子，破房子里边儿有的那个项目还要再收费，还要一个人收80块，旁边的那个墙上面的资料全都是打印的，甚至没有一点点里边儿的遗物，遗迹，我真的无语了，都把我累成狗了，真的太失望了，太生气了，什么都没看到，我还不如去划船，去吃饭，去博物馆 太失望。,5,是
M32****7290,2023-03-31 发布点评,买的套票，灵谷寺没去，实在走不动了，美龄宫真值得去，明孝陵地方太大了，风景还是可以的，音乐台喂喂鸽子，没有音乐啦，哈哈哈,5,是
露珊小筑,2023-02-17 发布点评,宋庆龄故居很值得参观，风景区很大，也很美,1,是
悠悠喵,2023-02-09 发布点评,美龄宫超级漂亮，设计超级浪漫。明孝陵、中山陵也很值得一去，有些地方，总要去看一次。美龄宫门口的肯德基作为歇脚地，非常好。,5,是
fcy911,2021-03-04 发布点评,"残冬登钟山，从水榭（流徽榭）出发，经中山书院，沿登山道过永慕庐（此段为山路），而后至中马腰而后抵达山顶头陀岭，返程从中马腰、永慕庐、范鸿仙墓，至钟山体育公园。
其间路过一些景点，以记之。
?
永慕庐
永慕庐位于中山陵东北的小茅山顶，是兴建中山陵时所建造的一座孙中山亲属守灵处，建于1929年春。
永慕庐为中国庭院式格局，原来的建筑在抗战期间被毁掉了。现在看到的是1993年按原貌复建的。我们来时，这里尚不对外开放，冬日暖阳落在古朴的建筑上，典雅静谧。
?
万福寺遗址
万福寺遗址位于小茅峰，永慕庐西侧。该寺原有山门及各殿，旁有名僧塔林。1929年，中山先生奉安大典后，万福寺曾辟为孙中山纪念馆。抗战期间，万福寺被毁。1993年， 将散落的舍利塔构件收集、整修，万福寺遗址旁重新竖好四座舍利塔。",1,是
海鲜好吃,2022-05-11 发布点评,紫金山以前一直有听说，到了这里才知道钟山就是紫金山，风景很优美，文物古迹很有人文气息，适合家庭亲子游 天然氧吧。值得一去,5,是
_WeCh****55924,2021-12-06 发布点评,风景秀丽，音悦台鸽子飞舞的画面非常棒！,5,是
铁干里克的琉璃,2023-03-19 发布点评,非常值得，这是一座有文化底蕴的古城！,5,是
realstone,2023-01-08 发布点评,到南京必玩的景点 非常经典。这个套票也很划算 所有景点都是要去的 建议只要去钟山的话都可以考虑选这个套餐 绝对是物超所值。,5,是
小婕S,2022-09-18 发布点评,来南京一定要去钟山风景区逛逛，不仅可以去爬紫金山还可以去中山陵，附近很多景点，一天就可以全部玩一边，但是一定要补充好能量或是带点补给，不然很快就容易饿了！,1,是
匿名用户,2023-08-27 发布点评,景区环境不错，绿树成荫，小风阵阵，但交通不便利，逛了3个景点后步数过万，都是从哪来回哪去，绕来绕去的。强烈建议不要去音悦台，莫名其妙的一个景点，哪有鸽子飞下来让你喂。总之整个景区都不会二刷了。,5,是
hu****98,2023-03-10 发布点评,风景区挺大的，分成好几个景点。,1,是
M23****9442,2023-01-18 发布点评,中山陵整体给人的感觉是肃穆庄重的，尤其是路边的栽植，大多是松树，高高的密密麻麻的台阶，更是加剧了这种感受。去的时间不凑巧，周末去的，未曾瞻仰到孙逸仙先生的～～。感受了一代伟人叱咤风云的一生。,5,是
hu****98,2022-12-09 发布点评,分成好几个景点，一天时间差不多,1,是
雨后梨花,2022-12-15 发布点评,钟山风景名胜区位于江苏省南京市玄武区紫金山，简称钟山风景区，是中国著名的风景游览胜地。,1,是
M35****018,2022-11-17 发布点评,内容很多，徒步确实累,5,是
M47****5547,2022-10-02 发布点评,美龄宫中山陵大赞,5,是
是行者无疆,2022-05-24 发布点评,南京，从旅游，文化，历史的角度看，绝对是个必去的城市，而钟山风景区，具备了以上所有因素。神圣的中山陵，历史的帝陵，美轮美奂的美龄宫...,1,是
感娪人生,2021-10-14 发布点评,中西合璧的 美龄宫 ，又名“国民政府主席官邸”，位于 南京 市玄武区 钟山风景名胜区 内四方城以东的小红山上，被称为“远东第一别墅”。（禁止转载，违者必究，谢谢合作。）,1,是
_WeCh****828768,2022-02-10 发布点评,挺美，挺废腿,5,是
匿名用户,2023-10-02 发布点评,美龄宫跟音乐台没让进 不知道是不是国庆放假人多的原因,5,是
M25****1064,2023-08-12 发布点评,景区完全商业化，买票只能走几十分钟吗？从入口到出口，明孝陵都没有走进去，不小心走到出口，就算游完了，就不能再进去了，这样不是太坑了,1,是
吃饱掉的小蘑菇,2021-02-03 发布点评,很大，中山陵，明孝陵，美玲宫，灵谷景区，无梁殿等，去看历史和古建筑，风景很好，空气好，我们一天走了个遍，尽兴,1,是
