用户名,时间,内容,星级,是否有图片
lix****ng,2022-06-27 发布点评,能叫博物院，果然名不虚传，面积超大一天很难看完，国之重器很多，,1,是
d08****35,2022-05-12 发布点评,"【景色】很多宝贝在馆 需要提前预约 可玩一天
【趣味】高
【性价比】高",1,是
不羁的大叔112,2022-01-16 发布点评,南京博物院的馆藏文物和史料非常多，是研究历史的不可或缺的地方。,1,是
135****8464,2023-03-30 发布点评,老师很有深度，非常期待下次继续听老师讲解,5,是
_WeCh****97084,2023-02-20 发布点评,讲解不错，也很照顾小朋友，博物院也很不错,5,是
M50****9897,2022-08-16 发布点评,博物馆各个馆都挺有意思的，智慧导览可以搜索的文物远不及语音导览，因为很多文物有语音导览标志，却没有智慧导览标志，且靠近根本无法搜索，综上所述，儿童导览或语音导览性价比较高，意见反馈迟迟提交不了。（仅个人观点，不喜勿喷）,1,是
放飞自我去游玩,2021-10-11 发布点评,南京博物院是中国三大博物馆之一，作为六朝古都的南京，其文化底蕴还是相当雄厚的，这座博物馆就是其有利的证明，现在博物馆都需要预约前往，没有提前约好的同学基本是不可能进馆的，请提前关注南京博物馆公众号，提前预约。博物馆非常大，从旧石器时代，到当代，都有展品，特别是民国部分，做得逼真极了，让你会有一种回到民国时期的感想。,1,是
和气牛,2021-01-03 发布点评,历史馆从2F走廊可通特展馆，中间有家饮吧，名为止饮轩。秋叶做景，在此饮一杯椰香小南国，甚为风雅！特展馆有购物展区“博雅汇”，败一本《南京博物院导览进阶》，编辑印刷都优秀，有收藏价值。特展馆出口，要走过一段露天地带，才到达艺术馆，这里依然是2F.四个展厅分别为：19傅抱石绘画，20大观厅，21历代绘画，22陈之佛绘画。继续下楼，23历代雕塑，24吴为山雕塑，25历代书法，26博爱馆(干什么的?)，27苏天赐油画，28珍宝馆(为什么没看到?难怪传说中的名画所见甚少)，31民俗艺苑。,1,是
joyce11069,2023-04-19 发布点评,讲解人员非常专业，参观完毕后受益匪浅。,5,是
139****9000,2023-03-15 发布点评,讲解员李蓉，讲述准确、生动；服务周到。,5,是
beauful,2023-03-05 发布点评,很值得一看，提前预约，要请一个导游讲解,1,是
M29****1475,2023-02-17 发布点评,李老师讲解非常专业，热情周到，五星好评,5,是
淮安阡陌,2023-01-29 发布点评,博物院真是底子深厚，各种收藏简直太丰富,1,是
M44****024,2022-10-15 发布点评,老师很敬业，讲解的很专业，涨了不少知识，带娃了解历史知识非常值得！环境也很好！,5,是
米瓦132,2023-04-21 发布点评,非常受益，很好的服务和解说，非常感谢,5,是
_WeCh****49054,2023-04-19 发布点评,讲解员十分耐心，讲解地也很细致生动！,5,是
chri****chu,2023-02-12 发布点评,老师知识渊博，讲解细致，非常棒的体验,5,是
m59****00,2023-02-04 发布点评,李导讲解很好，这个时间段景区人有点多,5,是
陈铁及,2023-01-20 发布点评,性价比非常的高，十几个展区处处有惊喜,1,是
NT-WEIFU,2022-11-21 发布点评,景色不错，趣味性较强，性价比比较高。,1,是
畦畦小驴,2021-04-20 发布点评,虽然是免费景点，但是真的极力推荐，面积大，设计合理，物品丰富，我觉得超赞的。,1,是
137****1768,2023-04-20 发布点评,蔡导非常幽默很有趣，非常专业很棒！,5,是
139****1539,2023-04-19 发布点评,感谢蔡老师风趣，幽默，耐心的讲解。,5,是
缨然妈,2023-04-13 发布点评,讲解详细，服务态度很好，五星好评！,5,是
M13****924,2023-04-09 发布点评,崔严老师非常专业，待人热情，感谢！,5,是
二郎189,2022-12-15 发布点评,南京博物馆管理得很好，确实是不错。,1,是
Genli,2022-10-05 发布点评,中国五大博物馆之一，值得一去参观！,1,是
M28****2870,2023-04-07 发布点评,蔡导知识渊博，也很有激情，满意。,5,是
冬虫草呢,2022-10-29 发布点评,专业博物馆，展品众多，可以去看看,1,是
deemmi,2022-08-10 发布点评,特别特别棒！,5,是
一叶落而天下知秋,2021-07-28 发布点评,南京博物院，是中国第二大博物馆，仅次于故宫博物院。作为六朝文脉之地的南京，这里孕育丰富的文化遗存。一院六馆，珍藏着无数文物。每个场馆，都有着自己的特色。,1,是
香蕉果果,2021-04-15 发布点评,南京博物院，中国三大博物院之一 ，早就想去看看，提前在公众号上预约，免费进入，去的人还不少，周边停车有点紧张。里面有历史馆、民国馆、数字馆、非遗馆等多个展厅，是带娃学习的好场所三个小时也不够啊！,1,是
M61****243,2023-04-16 发布点评,游玩很开心，一次满意的讲解旅程,5,是
60****630,2023-02-09 发布点评,李导讲解很专业 下次来南京再找他,5,是
TiTi_Z,2023-01-20 发布点评,导游很好，耐心等待，讲解细致。,5,是
zhutouwu,2022-09-26 发布点评,因为有西安的博物院在先，南京总是被忽略，但无法掩盖南京博物院的璀璨文物,1,是
姜如意,2021-01-05 发布点评,其前身为1933年成立的国立中央博物院，是我国最早成立的博物院，馆藏文物非常丰富，其中珍贵文物有37万多件，数量上位居全国第二，现在包括一院六馆展厅面积近三万平方米，非常现代化的一流博物馆。,1,是
M58****795,2023-04-15 发布点评,导游热情，知识面广，极力推荐,5,是
M41****823,2023-04-13 发布点评,非常喜欢讲解员细致的帮助引导,5,是
M33****4499,2023-03-24 发布点评,徐导讲解非常棒！欢迎大家来哦,5,是
m01****35,2023-01-23 发布点评,非常好，非常热情，很专业很好,5,是
206****996,2022-07-22 发布点评,导游非常专业，非常热情，服务周到，特别满意，点赞，必须好评！五星好评,5,是
d08****35,2021-04-08 发布点评,"非常值得一来。出自大师贝老的设计。获得不少建筑大奖。里面藏品很多，建议租用一台电子讲解器，细细游玩。有时间里面可以泡一天 哈
【景色】
【趣味】
【性价比】",1,是
李国斌1984,2023-04-15 发布点评,老师讲解的太好了，超级专业,5,是
肉酿油面筋,2023-01-27 发布点评,讲解生动到位，小朋友很喜欢,5,是
碳酸小红茶,2023-01-18 发布点评,李导专业且负责，讲解非常好,5,是
M51****7795,2023-01-15 发布点评,导游讲解很详细，很值得一看,5,是
木母花开,2022-09-27 发布点评,南京博物院，在这里可以了解六朝古都的繁华历史，来南京旅游必去之地。,1,是
D28****0260,2023-06-06 发布点评,展品少，没深度，布置差，讲解浅，到处都是在盖章，商业气息过于浓重,1,是
康乃馨市黄庭坚,2023-04-15 发布点评,非常专业，讲解历史很不错,5,是
M29****3061,2023-02-16 发布点评,导游非常热情，讲解很详细,5,是
320****796,2023-01-05 发布点评,到南京能来一定来的地方！,5,是
四十好男人,2022-09-08 发布点评,畗含深遂的历史底蕴。所藏文献应该排全国前位。,1,是
_M13****1380,2023-04-21 发布点评,讲解专业生动，也很敬业,5,是
M52****4660,2023-04-20 发布点评,特别适合大家抓紧时间来,5,是
137****5528,2023-02-19 发布点评,导游挺好的，讲解挺详细,5,是
Sanaru_ZCQ,2023-02-14 发布点评,李老师很认真，讲得详细,5,是
噼里啪啦,2020-11-20 发布点评,寻宝南京博物院，居然第一次看见了颜真卿的拓本，陶俑也非常有意思。除了常规的历史馆，艺术馆，民国馆等等，特展馆是更为让人惊喜的存在哦。今天的时间太短了，希望有机会再细细地逛上一整天??,1,是
201****933,2023-02-26 发布点评,讲解详细，服务态度好,5,是
M14****113,2023-02-01 发布点评,李导讲解很生动有趣！,5,是
RS428,2021-12-30 发布点评,离的比较近，外观建筑古典，有时间可以一游,1,是
宇喜多信家1,2021-03-07 发布点评,博物馆的导览器很不错，请务必租借一台。博物馆很大，根本不是一天能够看完的。而且一定要提前预约，否则肯定没有名额了。里面卖的水很贵，提前带好。,1,是
M35****818,2023-04-21 发布点评,非常棒 讲解的很清晰,5,是
M11****127,2023-04-21 发布点评,讲解很好，很有深度,5,是
M35****0096,2023-04-20 发布点评,服务很好，非常满意,5,是
M27****1766,2023-04-18 发布点评,服务到位，讲解详细,5,是
M14****882,2023-04-14 发布点评,王导，讲解很生动。,5,是
M48****2767,2023-04-14 发布点评,王导，讲的好。很棒,5,是
M61****729,2023-04-10 发布点评,挺好的 讲解很全面。,5,是
M29****2635,2023-01-29 发布点评,李导游讲解得跟棒！,5,是
蒙古郎中,2021-04-16 发布点评,工作日比较好预约，现场扫码填信息月上，排队五分钟就进馆。有些很有特色的展品。付20元可以租个蓝牙讲解仪，走近特定展品会自动播放。携程最多只能上传15张图，有些传不上来，值得参观。,1,是
姜如意,2020-12-27 发布点评,我国十大博物馆，也是我国成立最早的现代博物馆，也是最值得参观，最受欢迎的博物馆，博物馆的建筑主楼就是一座中式风格建筑，经过现代化升级改造，现在已是一流博物馆。,1,是
锋锋Mj,2023-04-18 发布点评,很好，点赞??！,5,是
139****5866,2023-04-18 发布点评,非常满意。很愉快,5,是
m95****97,2023-04-18 发布点评,专业的讲解，很棒,5,是
M37****612,2023-04-07 发布点评,程老师讲解的很棒,5,是
ling旋,2022-04-20 发布点评,馆藏文物丰富，国内排名前三的博物馆！,1,是
M22****8621,2023-04-15 发布点评,很热情 讲解细致,5,是
M40****2026,2023-04-14 发布点评,讲的很详细很棒,5,是
M57****898,2023-04-13 发布点评,蔡导讲解非常棒,5,是
M50****3008,2023-04-12 发布点评,讲解超棒der,5,是
_M15****7577,2023-04-04 发布点评,老师讲解有激情,5,是
M15****355,2023-02-22 发布点评,专业，满意，号,5,是
yan yan,2023-01-27 发布点评,不错，李导很好,5,是
131****3860,2023-01-26 发布点评,李导讲解很不错,5,是
游来游去,2022-10-06 发布点评,南京博物院和台北博物院齐名，里面有很多藏品，值得推荐。,1,是
gzxuling,2022-10-01 发布点评,工作人员非常专业，讲解过程非常有耐心，还解答了不少问题,1,是
138****2358,2023-04-19 发布点评,牛牛牛 特别好,5,是
105****687,2023-04-16 发布点评,讲解得很详细,5,是
M38****516,2023-04-15 发布点评,讲解认真仔细,5,是
_zx403****053672,2023-04-13 发布点评,崔严讲解很棒,5,是
139****9510,2023-04-07 发布点评,讲解的非常好,5,是
67****119,2023-04-01 发布点评,很准时很专业,5,是
铭岳,2023-01-02 发布点评,非常的涨见识,5,是
戎先生(电脑硬件),2022-11-12 发布点评,热情的导游！,5,是
恒德堂,2022-10-12 发布点评,这是一个家综合性博物馆，藏品丰富，且珍品精品很多。到南京，南京博物院是必须要去参观学习的地方。对江苏历史、南京历史能够有全面的了解。,1,是
