用户名,时间,内容,星级,是否有图片
_CFT0****5286,2023-10-04 发布点评,国庆出游体感差，钟山景区到处人从众，首先强烈不建议买套票，音乐台在中山陵里，一个很小的景点，且中山陵需要提前预约，不然进不去，第二美玲宫不建议假节日前去，很小的景区，人暴满，只能单向浏览，排队半小时，浏览5分钟，不值得。明孝陵地方大，有众多小路可避开人群。灵谷景区比较远，建议乘观光车或公交前往。人相比其他景点要少很多，灵谷塔可爬到顶，一览众山小。,5,是
wasabidesu,2023-08-17 发布点评,你一句春不晚，我便到了真江南。虽然买了套票，但是一个上午的时间只玩了明孝陵和美龄宫两个景点，毕竟现在这个天还是不是很适合户外出游，实在是热的难受。明孝陵的历史古迹保存的很好，但是有不懂规矩的家长，让孩子坐在600多年的石像上面拍照，希望景区加强管理。美龄宫很适合拍照出片，但是空间小，有点挤。虽然没有去灵谷寺和音乐台，但50块钱的价格也对得起一个上午的出行了。,5,是
158****9849,2023-10-19 发布点评,公园很美，神道也不错，明陵里面简单看看，没什么太多东西，主要沿途走来欣赏树木，心旷神怡！带点吃的，很多休息椅可以休息！,5,是
sxxxysxy,2023-07-12 发布点评,朱元璋的墓，虽然未开发，也很壮观！,1,是
熙熙攘攘,2023-07-09 发布点评,挺适合和朋友们一起聚会的，强烈推荐,1,是
cl****zhu,2023-07-02 发布点评,古迹保存的很好，是个值得一去的地方,1,是
伊兰特漆零七,2023-06-14 发布点评,【景色】南京明孝陵，著名的旅游景点,1,是
同min,2023-05-25 发布点评,明太祖朱元璋的陵墓，位于紫金山麓。,1,是
M24****3232,2023-05-19 发布点评,在中山陵风景区里，景色还是不错的！,1,是
M24****3232,2023-05-19 发布点评,在中山陵风景区里，景色还是不错的！,1,是
201****711,2023-06-27 发布点评,南京明孝陵景区很不错，可以去看看,1,是
不懂得的昵称还没有钱,2023-06-06 发布点评,南京必经网红打卡地，感受历史文化,1,是
M35****5362,2023-07-21 发布点评,很大，景点很多，可以去看一下。,1,是
面包阿人,2023-07-16 发布点评,怀着无比崇敬的心情走了一圈！！,1,是
M02****61,2023-07-06 发布点评,现在每天都好多人，天这么热呀呀,1,是
大树4130,2023-07-01 发布点评,要去对季节，景色还是挺美的！！,1,是
三月555,2023-06-29 发布点评,明孝陵的春天和秋天都十分的漂亮,1,是
M53****1607,2023-05-30 发布点评,明清第一皇陵，！果然名不虚传~,1,是
SZUNIVERSAL,2023-05-13 发布点评,秋天必去的景点，太美了，随便拍都是美图！建议带无人机航拍，可以玩一天。,5,是
M43****1841,2023-05-09 发布点评,"不错，干净卫生
服务：可以
环境：好
不错，干净卫生
服务：可以
环境：好
不错，干净卫生
服务：可以
环境：好
很不错，推荐",5,是
M52****0444,2023-02-08 发布点评,真心玩得不错，两个小时的漫游很舒心，的确是休闲的好地方，还会再来的。,5,是
_WeCh****165839,2023-06-02 发布点评,园区很大，没有逛的太完全，也是很不错的了!，也走了那392个台阶!,5,是
M26****611,2023-07-21 发布点评,很好的，很不错的经历。,5,是
迷彩褪色,2023-07-06 发布点评,除了几栋建筑，没啥看的,5,是
天过午时,2023-10-06 发布点评,一般般，景区标识欠缺,5,是
审核不通过,2023-09-14 发布点评,景点很大墓园陵殿等均被破坏 石相生神道是原物外能看到的古迹不多,5,是
我爱念念,2023-08-03 发布点评,说实话，明孝陵没啥看头，门口停车场25元每小时，简直就是抢钱，但周边又没有别的地方停车，朱元璋要是知道这个停车费，估计都得气的从墓里跳出来。,5,是
梦回今朝暮,2023-06-27 发布点评,还是不错的。景点之间距离远，希望景区能有免费的通勤车。希望有景区的导游进行讲解，详细一点进行讲解。,5,是
M20****554,2023-05-11 发布点评,气势磅礴，雄伟壮观,5,是
M29****6340,2023-05-06 发布点评,风景秀美，地方很大,5,是
M25****4126,2023-04-25 发布点评,好好玩，有历史气息,5,是
匿名用户,2023-08-22 发布点评,去的时候人不是很多，景色可以，但是缺少谅解，还有人文气息,5,是
181****6622,2023-06-24 发布点评,不错哦，值得一去,5,是
181****6622,2023-06-24 发布点评,不错??值得一去,5,是
Puma,2023-08-26 发布点评,"神道依然很美。
主殿里搞了个VR营业项目，选的位置不合理",5,是
M27****7424,2023-10-02 发布点评,好好好好好好,5,是
181****6622,2023-06-24 发布点评,不错值得一去,5,是
jace君,2023-07-23 发布点评,音乐台真的没什么东西的，鸽子都喂饱了，没几只会吃的,5,是
咖啡干煸茴香,2023-07-13 发布点评,值得去看看,5,是
爱旅游的jelly,2023-05-12 发布点评,夏天去比较热，春秋两季去的话不会太热也不会太冷，春天去的话有花，秋天去的话有枫叶，都很美的,1,是
张张停停,2023-08-17 发布点评,这在南京算门票贵的景点，里面环境优美，就是回来做到美龄宫的电瓶车太贵了，每人32，司机解说，其实就一小截路，司机说的啥还都没听见,5,是
V火炎焱燚V,2023-02-26 发布点评,2. 24去的，恰逢2023国际梅花节，据说是国内赏梅之首。漫山遍野的梅花争相斗艳。可惜鹿苑的梅花鹿都趴在那不动，毛色也不好看。只是赏梅踏青值得一去。,1,是
M02****19,2023-08-12 发布点评,园内各项收费比较贵，地方太大，只能随便逛逛。,5,是
M46****63,2023-05-04 发布点评,整个钟山风景区太大，路不好找，景区内游览车也比较乱，五一期间人太多了，美龄宫都放弃了,5,是
M53****2286,2023-09-03 发布点评,玩是挺好玩的，就是太大了，建议准备半天时间,5,是
xi111,2023-08-21 发布点评,没啥看啊。。。啥都没有，就是走路，走路，还是走路，朱元璋在哪里？介绍的东西也不多。里面晃一圈，什么都看不到，就当逛大公园吧,5,是
M51****9761,2023-04-24 发布点评,蔡老师的讲解非常棒！很详细，非常有收获！！,5,是
ning红红,2022-06-05 发布点评,明孝陵位于南京市钟山风景名胜区内，是明太祖朱元璋与其皇后合葬的陵墓，是中国规模最大的帝王陵寝之一，规模宏大，建筑雄伟，楼殿巍峨，楼阁壮丽，松涛林海，整个景区风景优美，特别是神道，更是设计独特，到南京必须到此打卡。,1,是
M24****9651,2023-07-30 发布点评,没什么可看的，门票又高，还不如去鸡鸣寺,5,是
陈铁及,2023-09-14 发布点评,景色一般般，趣味性一般般，性价比一般,1,是
云云0915,2023-08-30 发布点评,下次有机会一定还会再过来的 还是不错的,1,是
M38****280,2023-07-26 发布点评,携程上购票很方便，好用。南京的旅游资源丰富，来的人真多，但景点服务不行，许多地方无人管，很混乱......体验很差。,5,是
爱旅游的jelly,2023-07-18 发布点评,国庆期间出游还是不建议。人太多了～～冬天去，感觉白雪皑皑的明孝陵会非常美丽～,1,是
熊四水君,2023-04-23 发布点评,整体游玩有趣，风景优美，建筑十分有特色。大学生强烈推荐，多多理解文化与历史。,5,是
M57****591,2023-08-12 发布点评,够大，如果不是时间有限，我能逛一天,5,是
M50****0280,2023-07-05 发布点评,尽管天公不作美，但真值得一看，四通八达，到达目的地的前奏有些费鞋，好远呀！,5,是
M25****9954,2023-07-19 发布点评,购票很方便，出票快，一直都是在携程网上面买门票，定酒店，买高铁票方便快捷,5,是
E12****27,2023-08-08 发布点评,景色不错，鹿苑很好，就是太累人,5,是
_YX1****556,2023-07-17 发布点评,五一期间，携程订票使用方便，出票快，体验佳，下次来南京还会使用携程订票,5,是
M27****0393,2023-06-05 发布点评,明孝陵宏伟的景区，体现中国古代人的智慧和伟大，是祖国骄傲，人民的伟大。,5,是
杨小疯0421,2023-04-28 发布点评,小姐姐人太好啦，我来晚了，她一直等我，特别有耐心，问什么都给讲一下??,5,是
138****1657,2023-06-23 发布点评,蔡导游超赞，知识面超广，语言风趣，热情服务，一路讲解，非常尽心尽力。,5,是
300****026,2023-09-01 发布点评,门票不贵，旅游车贵 去得32,5,是
llzz,2023-08-11 发布点评,景点本身不错，就是人太多了,5,是
D10****151,2023-04-29 发布点评,王老师很有历史底蕴，华东区都很熟悉，讲解不遗余力，我们学到很多东西,5,是
300****026,2023-09-01 发布点评,里面观光车太贵！门票可以,5,是
大萨孔内丹普斯,2023-07-14 发布点评,还不错，明陵文化，值得看一看。希望景区内物价能够再降一降就好了。,5,是
辛宝妈妈,2023-06-24 发布点评,孩子对小动物还是很喜欢的,5,是
十年走遍天下,2023-06-17 发布点评,价格有点贵，里边很大，走路走到断腿。石像路是精华，景点比较分散！,5,是
D8686,2023-06-13 发布点评,第二次来了，景色很美，历史悠久，值得再来！早上早点进不要门票的！,5,是
欧阳小花1224,2023-05-03 发布点评,体验不错，很好，可以慢慢游玩，我们去的时候天气也不错，景色也不错,5,是
T00825128,2022-11-08 发布点评,"11/08/2022， 今天的明孝陵～ 石象路很美，人还是比较多的。

正是所谓 “数树深红出浅黄” 的季节，对秋天的种种描写，都不如这些叶子和树影的诠释。",1,是
匿名用户,2023-08-24 发布点评,讲解的挺细致的，态度好,5,是
M70****05,2023-06-25 发布点评,感谢李老师的耐心讲解，我和孩子听得津津有味，了解了很多历史知识,5,是
M33****4796,2023-06-10 发布点评,不知道为什么淡季的周六人这么多，不知道来看鸽子还是看人，都是人,5,是
乾龙大人,2023-05-31 发布点评,很值得去 甬道石人很壮观 帝王气派 紫气东来 走路很累不过多出汗有好处,5,是
fre****scn,2023-05-12 发布点评,五一人太多了，其他也方便，景色还是值得一去，下次闲时再游南京。,5,是
joewang84,2023-04-30 发布点评,导游王炘对明孝陵相关知识点的讲解很到位，深入浅出，我们很满意。,5,是
138****0901,2023-07-09 发布点评,风景优美，有些深层的文化底蕴。值得与家人朋友同游。值得分享。,1,是
小橘子a,2023-06-27 发布点评,明孝陵景区以明孝陵陵宫区为主，包括大金门、四方城、神道等附属设施，以及周边的下马坊、梅花谷、梅花山、明东陵、紫霞湖、琵琶湖、前湖[1等景区。,5,是
cha****86,2023-05-02 发布点评,老师知识很丰富，孩子喜欢听，很好，去了有收获，大家可以选择。,5,是
M17****606,2023-04-30 发布点评,连票还是挺方便的，提前买好后，游玩当天直接刷身份证进门就行。,5,是
叶沐晨曦xc,2023-06-27 发布点评,很好，绝对值得一去,5,是
168阳光888,2023-05-08 发布点评,腊梅红墙最佳拍照地,5,是
M50****5857,2023-09-06 发布点评,蛮好，地方蛮大的,5,是
帕罗奇亚杨幺,2023-08-26 发布点评,太累了，走了一天,5,是
M22****4320,2023-07-30 发布点评,还好，人多风景好,5,是
北方的油田狼,2023-07-28 发布点评,挺好，就是人太多,5,是
咖啡干煸茴香,2023-07-13 发布点评,很有历史的沉淀感,5,是
118****790,2023-07-08 发布点评,珍贵文物，长见识,5,是
肖锦752,2023-06-27 发布点评,很满意，值得一去,5,是
_M13****9363,2023-06-23 发布点评,蔡导人很好，耐心等了很久，讲解也非常生动幽默，知识渊博！,5,是
八画生,2023-08-28 发布点评,去一次就可以了,5,是
北方的油田狼,2023-07-28 发布点评,挺好，就是人多,5,是
M24****877,2023-06-03 发布点评,老公超级崇拜朱元璋，特意去的，非常完美的一次旅行，点赞,5,是
不醒行不行??,2023-09-11 发布点评,总体来说还行,5,是
M44****7754,2023-08-16 发布点评,还行吧哈哈哈,5,是
小米特能,2023-08-10 发布点评,还算值得一看,5,是
_WeCh****554473,2023-08-07 发布点评,很值得去看看,5,是
徵西羽安,2023-07-27 发布点评,确实值得一游,5,是
m57****83,2023-07-24 发布点评,很有历史底蕴,5,是
M12****095,2023-06-23 发布点评,美女导游很热心，出行有问题一直帮助解决，讲解的也很好,5,是
M27****3409,2023-09-16 发布点评,景色不错。,5,是
E42****08,2023-09-09 发布点评,古朴、大气,5,是
匿名用户,2023-08-21 发布点评,。。。。。,5,是
逗你玩143,2023-08-19 发布点评,整体一般吧,5,是
M56****5554,2023-07-28 发布点评,整体环境好,5,是
M44****263,2023-07-21 发布点评,导游非常热心，讲解细致有趣，非常值得，以后还会再来,5,是
M54****8096,2023-07-17 发布点评,王导讲解内容丰富专业 虽全程大雨 但全家兴致不减 非常好,5,是
166****619,2023-07-15 发布点评,导游一路讲着明朝故事，非常精彩。小朋友听了很开心。,5,是
D56****52,2023-07-01 发布点评,很不错，给父母订的，父母很开心，只要父母开心，就值,5,是
D56****52,2023-07-01 发布点评,很不错，给父母订的，父母很开心，只要父母开心，就值,5,是
M43****1936,2023-06-04 发布点评,景区非常大 环境非常好 需要体力好好逛 套票非常合适,5,是
_WeCh****26682,2023-05-23 发布点评,A R就是骗人的项目吧。节日人太多了，只能一大早去，8点多9点就回了,5,是
小柿子姐,2023-01-24 发布点评,不错哦，因为天气好，不冷，随意走走，特别喜欢石象路。来过多次，一直很喜欢。两遍的自然景观也非常不错，梅花有些已经开放，腊梅清香，到处都有可以休息坐的座椅，非常人性化。,5,是
