用户名,时间,内容,星级,是否有图片
会跳舞的蜗牛hqk,2023-07-09 发布点评,哪儿都好，就是人多，强烈建议夜游秦淮河。,1,是
会打滚的肉球人,2023-07-06 发布点评,去南京，夫子庙秦淮风光带要去看看，很好！,1,是
方琪AA,2023-06-30 发布点评,来这里人太多了。这里景色很美性价比超高。,1,是
黑大山羊,2023-06-30 发布点评,秦淮河畔，夫子庙前，多少风云 多少莺莺燕燕,1,是
哈喽每一天啊,2023-06-30 发布点评,夫子庙秦淮河风光带夜景挺不错的，值得看看,1,是
言午走召哥,2023-06-27 发布点评,可以的，不错，大家有机会可以去逛逛。??,1,是
M48****050,2023-06-22 发布点评,百年历史，景色怡人，游人如织，欢迎惠顾。,1,是
320****878,2023-06-20 发布点评,夫子庙夜景真的很美，人流如织，韵味深厚。,1,是
sxy040627,2023-06-14 发布点评,来南京市旅游必须要去的地方，小吃一条街！,1,是
弘艳妮,2023-06-10 发布点评,非常值得一去的景点，南京夫子庙秦淮风光。,1,是
M16****308,2023-06-10 发布点评,金陵古城，历史文化名城，好地方，好地方。,1,是
枫枫大,2023-05-20 发布点评,里脊串串味道不错，南京也是比较值得一玩的,1,是
新城之光,2023-05-17 发布点评,来南京基本都会到这里来，尤其是夜景不错。,1,是
热爱旅行者,2023-05-17 发布点评,夫子庙秦淮河风光带位于江苏省南京市秦淮区、这里是有名的花花世界、因为南京是六朝古都、历来都是名人游览之地、晚上更是漂亮。,1,是
广州小小罗,2023-05-17 发布点评,去南京旅游，夫子庙秦淮风光带是值得一看。,1,是
广州小小罗,2023-05-17 发布点评,去南京旅游，夫子庙秦淮风光带是值得一看。,1,是
炘炘lucky,2023-05-12 发布点评,烟笼寒水月笼沙，夜泊秦淮近酒家！????,1,是
duc****gui,2023-05-04 发布点评,虽然商业氛围浓厚，但是到南京还是要逛逛的,1,是
changkongwang,2023-04-27 发布点评,南京市老牌景点，历史建筑多，文化氛围好。,1,是
_M13****8317,2023-04-23 发布点评,南京热门打卡地，热闹，风景优美，很不错！,1,是
ferryzhang,2023-07-21 发布点评,夏日到了，秦淮河边应该是游人如织了！！,1,是
张宸铭11,2023-07-20 发布点评,风景很好，需要早点去，人很多，夜景不错,1,是
兮月AYSS,2023-07-19 发布点评,这地方不错，特别适合出去玩，已经推荐给,1,是
wu****2,2023-07-16 发布点评,别有风歆，值得一去的地方，有空去转转。,1,是
爱的小舒舒,2023-07-15 发布点评,夫子庙还不错，傍晚在哪里逛一逛看看夜景,1,是
爱玩的旅行小丑,2023-07-09 发布点评,江苏南京著名的景点，小桥流水人家。。。,1,是
长脚书籍,2023-07-08 发布点评,的确不错，值得推荐，值得一去。喜欢的。,1,是
不用笔墨,2023-07-07 发布点评,一条河，流淌了千百年。孕育的是江南文化,1,是
ncsdu,2023-07-02 发布点评,秦淮河夫子庙，夜景很美，人文历史丰富。,1,是
漫游看世界,2023-07-01 发布点评,十里秦淮，风景优美！一定要去观赏一下！,1,是
快乐牧场,2023-06-28 发布点评,夫子庙的那段秦淮河非常漂亮，很有意境。,1,是
科罗拉阿鲁,2023-06-28 发布点评,秦淮风景古色古香很是美丽，让人流连忘返,1,是
阿傻20,2023-06-21 发布点评,"值得一去
感覺很好很舒服
去了會再去的地方",1,是
M49****125,2023-06-19 发布点评,游夫子庙，逛秦淮河，南京典型景点代表。,1,是
小敏淑,2023-06-16 发布点评,风景真不错，周围交通便利，购物小吃一体,1,是
tur****ezm,2023-06-14 发布点评,夜游秦淮还是不错的，只是节假日人实在多,1,是
Zhuzhu,2023-06-12 发布点评,"【景色】好好好
【趣味】??
【性价比】好",1,是
漫步云端90,2023-06-11 发布点评,真的是一个不错的地方，推荐大家体验一下,1,是
菜菜的菜0624,2023-06-07 发布点评,几年如一日的风光，却也是看不腻的风景。,1,是
八千云月,2023-06-05 发布点评,抛开价格不说，确实值得一游，感受到了秦淮河美轮美奂的夜景，套票还可以参观江南贡院南院，记得到楼上还有个免费的VR可以看,5,是
宇宙超级无敌美少女！,2023-06-04 发布点评,好……………～……～～～～～～～～～～,1,是
wei-wei-wei-wei,2023-06-04 发布点评,景色名不虚传各种活动也不少可以去玩一下,1,是
MEBO周园,2023-06-04 发布点评,"情怀秦淮，值得一游，
【性价比】
【趣味】",1,是
晏峻,2023-05-24 发布点评,非常喜欢这次的旅行，在这里玩的很愉快。,1,是
corey-yoyo,2023-05-23 发布点评,来南京必须打卡的一个地，尤其夜游秦淮河,1,是
飞雪爱椰子叶,2023-05-20 发布点评,夫子庙秦淮河不边上走一走吹吹风 好不惬意,1,是
zmlaser,2023-05-17 发布点评,人人到南京必游之地，不收费，沿途观光。,1,是
_wf****7655,2023-05-17 发布点评,这个景点真的太好看啦，还可以再去一次。,1,是
衡山有雪,2023-05-15 发布点评,夫子庙秦淮风光带，值得慢慢品味的好地方,1,是
_zfb20****3855700,2023-05-15 发布点评,南京市区中心的历史和文化景点，游客众多,1,是
会飞的燕子hhfq,2023-05-10 发布点评,"【景色】太美了
【趣味】喜欢
【性价比】高",1,是
我的月亮,2023-05-10 发布点评,江南风光超级热闹，很多特色小吃及餐厅。,1,是
海南岛主,2023-05-09 发布点评,到南京旅游必打卡之地，充满了美好的风光,1,是
ronggang,2023-05-08 发布点评,古都的风光无限，夜景很美，夜游秦淮更美,1,是
M22****9643,2023-05-05 发布点评,"古都风韵，特别是晚上，值得一去
【景色】",1,是
尼普顿,2023-05-01 发布点评,人文历史自然景观皆有，关键是免费景点多,1,是
M58****289,2023-05-01 发布点评,文化古城镇非常棒的选择，让人留连往返。,1,是
穿枝拂叶,2023-04-30 发布点评,不错哦，值得一去的哈，有时间得去看看了,1,是
M41****446,2023-04-23 发布点评,留下印象特别好，游船的工作人员很热情。,1,是
万丈红尘三杯酒，千秋大计一壶茶,2023-07-21 发布点评,来六朝古都的南京，这是必打卡的地方！,1,是
lw2013310967,2023-07-20 发布点评,夫子庙秦淮河两岸夜景很美，值得一游。,1,是
tiancaijeboo,2023-07-18 发布点评,这里的风景真漂亮啊，而且人也特别的多,1,是
M23****917,2023-07-12 发布点评,不错的一处地点，很有自己的特色风格。,1,是
M59****414,2023-07-12 发布点评,南京晚上必打卡的地方，节假日人挤人。,1,是
Superme-王,2023-07-11 发布点评,景色不错，非常漂亮，特别喜欢，挺好的,1,是
LHCY,2023-07-11 发布点评,南京的名胜之地，夜景非常漂亮，值得去,1,是
_CFT01****6392415,2023-07-05 发布点评,秦淮河、夫子庙秦淮风光带，风光无限。,1,是
最爱的爸比11,2023-07-05 发布点评,夫子庙秦淮风光带风景优美，非常漂亮。,1,是
此方法点点滴滴cf,2023-07-04 发布点评,值得一去，周末可以带家人和朋友去看看,1,是
鹏鹏与小野猫,2023-07-04 发布点评,"【景色】宜人
【趣味】十足
【性价比】高",1,是
M35****5362,2023-07-04 发布点评,可以去看看，景点很多，人挺多，人从众,1,是
樱樱桃??,2023-06-29 发布点评,"【景色】秦淮河风光无限美丽
【趣味】棒",1,是
zhangxd0624,2023-06-29 发布点评,南京很有特点的景点，真是漂亮，喜欢。,1,是
320****065,2023-06-29 发布点评,南京旅游特别推荐一下，夜游风景更美。,1,是
M02****61,2023-06-28 发布点评,外地人来玩必打卡的地方，晚上可以游船,1,是
M47****0652,2023-06-26 发布点评,这里的风光真的太好了，你会爱上这里的,1,是
一杯水手的爱恋,2023-06-25 发布点评,非常棒的著名景点，非常名不虚传，好棒,1,是
LEESONLI,2023-06-24 发布点评,晚上去玩还是很不错的，灯光比较好看。,1,是
202****526,2023-06-22 发布点评,外地人来逛，本地人都不去的一个景点。,1,是
篁岭散人,2023-06-20 发布点评,南京秦淮河风光带风景秀丽，值得打卡。,1,是
M77****92,2023-06-19 发布点评,秦淮河把南京分开，河西和河东各有所长,1,是
jelloss,2023-06-13 发布点评,非常有名的旅游景点，非常不错的地方啊,1,是
知足常乐zhz,2023-06-10 发布点评,夜游秦淮河不一样的感觉！值得去看看！,1,是
renmingming,2023-06-06 发布点评,漂亮漂亮漂亮，好玩好玩好玩，值得去，,1,是
一杯水的烟圈,2023-06-02 发布点评,有特色小吃，可以夜游秦淮河，都挺不错,1,是
d08****35,2023-06-01 发布点评,"【景色】美丽
【趣味】有趣
【性价比】高",1,是
虎二??Huer.,2023-05-24 发布点评,棒棒哒，环境挺好的，哈哈哈哈哈哈哈哈,1,是
一抹浅紫色余晖,2023-05-18 发布点评,嗯哈，不错的呢，下次还可以抽空过来，,1,是
liu75558687,2023-05-17 发布点评,环境不错不错不错不错不错不错不错不错,1,是
M20****835,2023-05-16 发布点评,逛逛夫子庙，夜游秦淮河，别有一番滋味,1,是
天国的记忆,2023-05-14 发布点评,值得一去，挺好的，人很多，下次再来。,1,是
天天呀shshs,2023-05-14 发布点评,风景很好的地方 很喜欢哈哈哈哈哈哈哈哈,1,是
M24****3232,2023-05-12 发布点评,来南京市旅游必须要去的地方，小吃街！,1,是
挺进胡布斯,2023-05-07 发布点评,性价比很高，商品丰富，风光已失古韵。,1,是
颠牛,2023-05-07 发布点评,过年的时候去过，太多人了，而且挺冷的,1,是
M31****5515,2023-05-04 发布点评,南京夫子庙景区非常棒，晚上夜游更好。,1,是
M24****2779,2023-04-25 发布点评,来南京旅游必须要去的地方，风景好美！,1,是
Ryan114,2023-04-24 发布点评,夫子庙还是不错的景点，今年过年人真多,1,是
嘻游太子,2023-07-21 发布点评,"【景色】风景秀丽风光秀丽
【性价比】",1,是
深 海 孤 鱼,2023-07-21 发布点评,秦淮河畔走一走看一看瞧一瞧，很不错,1,是
ceilala,2023-07-18 发布点评,位置优越，交通便利，值得一去的地方,1,是
annie868,2023-07-14 发布点评,风景很好，非常适合晚上来逛一逛哦！,1,是
千纸鹤911,2023-07-14 发布点评,应该是我的年纪大了吧，喜欢走路逛逛,1,是
lustluke,2023-07-14 发布点评,江南风光无限好，一起去看金陵十三钗,1,是
我以我血荐轩辕2023,2023-07-13 发布点评,人多很热闹，夜景很美，别有一番风情,1,是
M46****5467,2023-07-12 发布点评,"白天边吃边逛风景
晚上可以夜游秦淮河",1,是
M56****747,2023-07-12 发布点评,夜间游玩更有一翻风趣，灯光映射好看,1,是
蔷薇钰钰,2023-07-11 发布点评,夫子庙秦淮河风光无限，夜景特别美～,1,是
mjg624,2023-07-09 发布点评,南京的标志性景区，美景美食应有尽有,1,是
鲸鱼WW,2023-07-08 发布点评,夫子庙附近小吃太好了，小龙虾赞赞赞,1,是
风往北飞,2023-07-08 发布点评,江南水乡古镇，风光旖旎，商业繁华。,1,是
Captain xxx,2023-07-07 发布点评,挺不错的啊，环境很好，很值得去一次,1,是
大树4130,2023-07-06 发布点评,休闲好去处，热闹，有味道！有感觉！,1,是
E46****70,2023-07-03 发布点评,十里秦淮，秦淮八艳。柳如是，董小宛，反正是观光客去南京必打卡的地方。昔有霍家奴姓冯名子都。依倚将军势，调笑酒家胡。,1,是
sherrysaramande,2023-07-03 发布点评,就当地人不会去 外地人一定会去的地方,1,是
不用笔墨,2023-07-03 发布点评,天天人来人往车水马龙的，浮光掠影。,1,是
M15****504,2023-07-02 发布点评,挺有文化气息的地方，合适偶尔去逛逛,1,是
永恒de国度,2023-06-28 发布点评,夫子庙秦淮风光带这里的，景色很美。,1,是
chengzi2020,2023-06-28 发布点评,非常值得一去，领略古时候的科举制度,1,是
大头头大666,2023-06-28 发布点评,晚上到夫子庙玩，景色和白天不一样。,1,是
M10****885,2023-06-27 发布点评,南京夫子庙景区里面热闹，可以去看看,1,是
jsyzcmm,2023-06-27 发布点评,该景点位置不错，环境优美，值得打卡,1,是
aiguos,2023-06-26 发布点评,夫子庙秦淮风光带，晚上的风景更好。,1,是
203****959,2023-06-26 发布点评,"就是人多。
【景色】好看
【性价比】高",1,是
samtinajoy,2023-06-26 发布点评,喜欢这里的氛围，还不错还可以的吧。,1,是
wcl8341,2023-06-23 发布点评,秦淮河上吃个晚饭，还是不错的选择哈,1,是
veggie2008,2023-06-22 发布点评,南京的景点非常多，值得多打卡几个！,1,是
苍龙七秀,2023-06-13 发布点评,非常有特色的建筑，非常好玩的地方。,1,是
小城1314,2023-06-12 发布点评,风景不错。非常的有情调。晚上更美。,1,是
林清泉,2023-06-12 发布点评,景色很不错，趣味性很强。性价比高。,1,是
安王888,2023-06-04 发布点评,风景优美，历史文化底蕴深厚，挺好。,1,是
inn20000,2023-05-29 发布点评,夫子庙秦淮风光带带给我们昔日的辉煌,1,是
M16****019,2023-05-28 发布点评,这个网红打卡点的风景真的是很不错的,1,是
星空下第一强者,2023-05-24 发布点评,很喜欢夫子庙秦淮河风光，去过多次了,1,是
胖妈妈爱旅游,2023-05-24 发布点评,有很多可以游玩的景区，瞻园很漂亮。,1,是
等待戈多,2023-05-24 发布点评,来南京必去的经典景点之一哦…………,1,是
岭南清城,2023-05-23 发布点评,很不错的地方，非常不错，值得一来。,1,是
M50****895,2023-05-23 发布点评,交通便利，有很多特色小吃，夜景很美,1,是
露珊小筑,2023-05-22 发布点评,秦淮河畔夜景实在太美了，提前定游船,1,是
